,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5258円,122分,105.7%,1007件
1,1150-1199,4948円,122分,105.4%,846件
2,1200-1249,5438円,119分,106.1%,781件
3,1250-1299,5163円,116分,105.9%,747件
4,1300-1349,5732円,114分,106.7%,771件
5,1350-1399,5333円,111分,106.4%,670件
6,1400-1449,5947円,108分,107.3%,673件
7,1450-1499,6655円,105分,108.4%,620件
8,1500-1549,5841円,104分,107.5%,628件
9,1550-1599,6236円,100分,108.3%,670件
10,1600-1649,6134円,96分,108.5%,609件
11,1650-1699,6196円,94分,108.8%,614件
12,1700-1749,6855円,90分,110.1%,588件
13,1750-1799,7315円,88分,111.1%,564件
14,1800-1849,6688円,87分,110.2%,504件
15,1850-1899,7221円,82分,111.8%,551件
16,1900-1949,7928円,81分,113%,515件
17,1950-1999,7093円,75分,112.7%,505件
18,2000-2049,7243円,72分,113.3%,457件
19,2050-2099,7140円,68分,114.1%,463件
20,2100-2149,7857円,63分,116.6%,470件
21,2150-2199,8070円,60分,118%,460件
22,2200-2249,7014円,56分,116.7%,465件
23,2250-2299,7775円,53分,119.4%,439件
24,2300-2349,7851円,51分,120.5%,429件
25,2350-2399,8289円,47分,123.6%,444件
26,2400-2449,7928円,46分,123.1%,370件
27,2450-2499,8549円,44分,126.1%,429件
28,2500-2549,8947円,44分,127.4%,376件
29,2550-2599,9603円,41分,131.5%,379件
30,2600-2649,9911円,40分,132.7%,334件
31,2650-2699,9892円,38分,134.9%,367件
32,2700-2749,10717円,36分,139.9%,306件
33,2750-2799,11827円,33分,148.4%,325件
34,2800-2849,12529円,29分,157%,310件
35,2850-2899,13420円,27分,165.2%,278件
36,2900-2949,14572円,24分,179.3%,183件
