,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5176円,132分,105.2%,639件
1,1000-1049,6283円,127分,106.6%,616件
2,1050-1099,5988円,124分,106.4%,531件
3,1100-1149,6388円,123分,106.9%,538件
4,1150-1199,6379円,118分,107.2%,980件
5,1200-1249,6376円,116分,107.3%,533件
6,1250-1299,6921円,112分,108.2%,572件
7,1300-1349,6823円,112分,108.1%,526件
8,1350-1399,7166円,108分,108.8%,448件
9,1400-1449,6265円,108分,107.8%,444件
10,1450-1499,7223円,103分,109.3%,445件
11,1500-1549,6830円,102分,108.9%,399件
12,1550-1599,7339円,98分,110%,368件
13,1600-1649,7872円,95分,111%,352件
14,1650-1699,7217円,93分,110.4%,376件
15,1700-1749,8213円,89分,112.3%,411件
16,1750-1799,7996円,85分,112.6%,373件
17,1800-1849,7247円,86分,111.2%,358件
18,1850-1899,8528円,81分,114%,327件
19,1900-1949,8748円,78分,114.9%,312件
20,1950-1999,8017円,76分,114.1%,285件
21,2000-2049,9696円,72分,117.9%,332件
22,2050-2099,9537円,70分,118.2%,292件
23,2100-2149,8957円,64分,118.7%,295件
24,2150-2199,9076円,59分,120.6%,256件
25,2200-2249,9023円,55分,121.9%,272件
26,2250-2299,9983円,48分,127.5%,274件
27,2300-2349,9351円,46分,126.9%,254件
28,2350-2399,9369円,43分,128.9%,279件
29,2400-2449,9602円,42分,130.4%,252件
30,2450-2499,9396円,42分,129.5%,239件
31,2500-2549,10583円,39分,136.2%,253件
32,2550-2599,10405円,38分,136.2%,215件
33,2600-2649,10844円,37分,139.5%,248件
34,2650-2699,11292円,35分,142.5%,211件
35,2700-2749,11573円,34分,145.5%,201件
36,2750-2799,12404円,32分,151.3%,192件
37,2800-2849,12826円,29分,159.2%,215件
38,2850-2899,13078円,26分,167.2%,170件
39,2900-2949,14555円,24分,181.4%,156件
