,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3324円,139分,103.2%,1327件
1,750-799,3331円,139分,103.2%,1374件
2,800-849,3628円,135分,103.6%,1227件
3,850-899,3294円,133分,103.3%,1245件
4,900-949,3724円,131分,103.8%,1288件
5,950-999,3944円,131分,104%,1274件
6,1000-1049,3823円,127分,104%,1144件
7,1050-1099,4214円,122分,104.6%,1355件
8,1100-1149,4315円,120分,104.8%,1351件
9,1150-1199,4582円,119分,105.1%,1294件
10,1200-1249,5143円,117分,105.9%,1247件
11,1250-1299,5464円,116分,106.3%,1223件
12,1300-1349,4831円,113分,105.7%,1209件
13,1350-1399,4913円,110分,106%,1112件
14,1400-1449,5095円,106分,106.4%,1061件
15,1450-1499,5541円,104分,107.1%,998件
16,1500-1549,4912円,102分,106.4%,1018件
17,1550-1599,5662円,99分,107.6%,1023件
18,1600-1649,5419円,96分,107.5%,1003件
19,1650-1699,5732円,92分,108.3%,943件
20,1700-1749,5836円,90分,108.6%,864件
21,1750-1799,6138円,89分,109.2%,913件
22,1800-1849,6463円,84分,110.3%,863件
23,1850-1899,6162円,81分,110.1%,847件
24,1900-1949,6676円,79分,111.3%,867件
25,1950-1999,6656円,77分,111.6%,846件
26,2000-2049,7229円,73分,113.2%,772件
27,2050-2099,7101円,68分,114%,802件
28,2100-2149,6804円,63分,114.3%,787件
29,2150-2199,6716円,58分,115.4%,723件
30,2200-2249,7343円,55分,117.7%,719件
31,2250-2299,7434円,52分,119%,712件
32,2300-2349,7266円,49分,119.9%,678件
33,2350-2399,7401円,47分,121.2%,694件
34,2400-2449,8009円,44分,124.4%,652件
35,2450-2499,8145円,43分,125.5%,636件
36,2500-2549,8281円,42分,126.1%,613件
37,2550-2599,8928円,41分,129.1%,567件
38,2600-2649,9649円,38分,133.9%,609件
39,2650-2699,9784円,37分,135.4%,555件
40,2700-2749,10246円,34分,140.1%,575件
41,2750-2799,11089円,32分,145.7%,522件
42,2800-2849,10773円,33分,143.7%,461件
