,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7249円,104分,109.3%,428件
1,1550-1599,6662円,102分,108.7%,425件
2,1600-1649,7343円,97分,110.1%,466件
3,1650-1699,7398円,93分,110.6%,455件
4,1700-1749,7230円,91分,110.6%,444件
5,1750-1799,7712円,89分,111.6%,353件
6,1800-1849,7633円,85分,112%,377件
7,1850-1899,7836円,83分,112.7%,346件
8,1900-1949,7878円,79分,113.3%,359件
9,1950-1999,7204円,76分,112.7%,344件
10,2000-2049,8034円,72分,114.9%,317件
11,2050-2099,7996円,68分,115.7%,316件
12,2100-2149,7697円,63分,116.3%,318件
13,2150-2199,7686円,60分,116.9%,295件
14,2200-2249,7993円,55分,119.2%,296件
15,2250-2299,8316円,54分,120.5%,278件
16,2300-2349,7552円,50分,120%,263件
17,2350-2399,8362円,47分,124%,254件
18,2400-2449,8775円,46分,125.5%,251件
19,2450-2499,9336円,45分,127.6%,229件
20,2500-2549,9433円,44分,128.6%,228件
21,2550-2599,9667円,42分,130.9%,232件
22,2600-2649,10295円,40分,134.3%,225件
23,2650-2699,10634円,38分,137.5%,208件
24,2700-2749,11451円,36分,142.6%,190件
25,2750-2799,12116円,33分,148.9%,219件
26,2800-2849,13160円,30分,158.7%,203件
27,2850-2899,13701円,27分,168.8%,213件
28,2900-2949,14838円,24分,182.3%,164件
