,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3658円,134分,103.6%,338件
1,950-999,4597円,129分,104.8%,336件
2,1000-1049,4823円,127分,105%,364件
3,1050-1099,3732円,128分,103.9%,393件
4,1100-1149,3928円,125分,104.2%,437件
5,1150-1199,4910円,119分,105.5%,412件
6,1200-1249,5418円,121分,106%,425件
7,1250-1299,4773円,115分,105.5%,411件
8,1300-1349,5593円,109分,106.9%,405件
9,1350-1399,5085円,110分,106.2%,388件
10,1400-1449,5307円,109分,106.5%,401件
11,1450-1499,5509円,105分,107%,350件
12,1500-1549,4497円,103分,105.8%,330件
13,1550-1599,5460円,98分,107.4%,339件
14,1600-1649,5703円,96分,107.9%,339件
15,1650-1699,5893円,91分,108.6%,305件
16,1700-1749,5320円,89分,108%,312件
17,1750-1799,6134円,89分,109.2%,307件
18,1800-1849,6173円,83分,109.9%,273件
19,1850-1899,6631円,84分,110.5%,243件
20,1900-1949,6600円,78分,111.2%,269件
21,1950-1999,7474円,74分,113.5%,234件
22,2000-2049,5800円,72分,110.7%,212件
23,2050-2099,7198円,67分,114.2%,192件
24,2100-2149,6417円,63分,113.7%,219件
25,2150-2199,6528円,60分,114.6%,212件
26,2200-2249,7422円,54分,118.2%,199件
27,2250-2299,7456円,54分,118.4%,194件
28,2300-2349,6963円,51分,118.2%,184件
29,2350-2399,8040円,45分,123.6%,172件
30,2400-2449,7447円,48分,120.9%,168件
31,2450-2499,8302円,44分,125.1%,147件
32,2500-2549,8439円,44分,125.6%,162件
33,2550-2599,8967円,41分,129%,145件
34,2600-2649,9469円,39分,132.7%,144件
35,2650-2699,10135円,37分,136.3%,171件
36,2700-2749,10325円,36分,138.7%,145件
37,2750-2799,11528円,32分,147.5%,132件
38,2800-2849,12935円,29分,159.2%,136件
39,2850-2899,13310円,28分,163.7%,124件
40,2900-2949,14003円,24分,179.1%,108件
