,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-367円,154分,99.7%,22428件
1,350-399,-126円,154分,99.9%,6825件
2,400-449,294円,151分,100.3%,3591件
3,450-499,368円,149分,100.3%,2463件
4,500-549,629円,147分,100.6%,2055件
5,550-599,454円,146分,100.4%,1722件
6,600-649,542円,144分,100.5%,1659件
7,650-699,888円,141分,100.8%,1587件
8,700-749,781円,140分,100.7%,1605件
9,750-799,1184円,136分,101.2%,1489件
10,800-849,1006円,135分,101%,1523件
11,850-899,1135円,133分,101.1%,1523件
12,900-949,1670円,131分,101.7%,1537件
13,950-999,1395円,128分,101.5%,1360件
14,1000-1049,1872円,124分,102%,1601件
15,1050-1099,2145円,122分,102.4%,1630件
16,1100-1149,2397円,120分,102.7%,1550件
17,1150-1199,2714円,118分,103.1%,1489件
18,1200-1249,2861円,117分,103.3%,1423件
19,1250-1299,2517円,115分,102.9%,1452件
20,1300-1349,2809円,111分,103.4%,1328件
21,1350-1399,2850円,108分,103.5%,1259件
22,1400-1449,3464円,106分,104.3%,1208件
23,1450-1499,2916円,103分,103.8%,1218件
24,1500-1549,3639円,100分,104.8%,1210件
25,1550-1599,3427円,98分,104.7%,1188件
26,1600-1649,3681円,94分,105.2%,1108件
27,1650-1699,3829円,92分,105.5%,1054件
28,1700-1749,4445円,90分,106.6%,1097件
29,1750-1799,4550円,86分,107.1%,1046件
30,1800-1849,4579円,84分,107.3%,1026件
31,1850-1899,4851円,81分,108%,1046件
32,1900-1949,4921円,79分,108.3%,1014件
33,1950-1999,5308円,75分,109.4%,933件
34,2000-2049,5381円,70分,110.2%,969件
35,2050-2099,5124円,66分,110.3%,940件
36,2100-2149,5143円,61分,111.2%,870件
37,2150-2199,5969円,59分,113.5%,883件
38,2200-2249,6146円,56分,114.6%,863件
39,2250-2299,5998円,53分,115.2%,813件
40,2300-2349,6206円,49分,116.8%,825件
41,2350-2399,6866円,46分,120%,805件
42,2400-2449,6690円,44分,120.3%,773件
43,2450-2499,7025円,43分,121.7%,737件
44,2500-2549,7774円,41分,125.1%,702件
45,2550-2599,7982円,40分,126.8%,707件
46,2600-2649,8141円,39分,128%,654件
47,2650-2699,8807円,36分,132.9%,700件
48,2700-2749,9420円,34分,136.7%,634件
49,2750-2799,9219円,35分,135.6%,547件
