,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3007円,134分,103%,34件
1,850-899,4515円,135分,104.5%,41件
2,900-949,3524円,123分,103.8%,58件
3,950-999,3957円,133分,104%,47件
4,1000-1049,3055円,118分,103.4%,60件
5,1050-1099,6384円,121分,107%,65件
6,1100-1149,3315円,122分,103.6%,81件
7,1150-1199,2125円,116分,102.4%,67件
8,1200-1249,3730円,112分,104.4%,75件
9,1250-1299,5594円,108分,106.9%,102件
10,1300-1349,4187円,112分,105%,96件
11,1350-1399,5228円,110分,106.3%,101件
12,1400-1449,4907円,109分,106%,108件
13,1450-1499,4041円,103分,105.2%,112件
14,1500-1549,4227円,103分,105.5%,133件
15,1550-1599,5163円,94分,107.3%,114件
16,1600-1649,4603円,96分,106.4%,101件
17,1650-1699,4586円,98分,106.3%,113件
18,1700-1749,6374円,88分,109.7%,109件
19,1750-1799,5506円,89分,108.2%,121件
20,1800-1849,6695円,81分,111%,117件
21,1850-1899,3663円,82分,106%,104件
22,1900-1949,7143円,72分,113.2%,101件
23,1950-1999,7005円,75分,112.5%,112件
24,2000-2049,6674円,67分,113.2%,84件
25,2050-2099,6069円,68分,112%,93件
26,2100-2149,5851円,62分,112.6%,81件
27,2150-2199,8846円,56分,121.2%,107件
28,2200-2249,6042円,55分,114.7%,60件
29,2250-2299,8372円,49分,122.8%,76件
30,2300-2349,7857円,43分,124.3%,65件
31,2350-2399,7441円,46分,121.6%,59件
32,2400-2449,7872円,42分,125.1%,73件
33,2450-2499,8639円,41分,128.2%,71件
34,2500-2549,8070円,43分,125.2%,72件
35,2550-2599,8524円,42分,127%,54件
36,2600-2649,8610円,39分,129.1%,58件
37,2650-2699,9003円,38分,132%,60件
38,2700-2749,9845円,35分,138%,57件
39,2750-2799,10343円,31分,144.9%,41件
40,2800-2849,10990円,28分,152%,58件
41,2850-2899,12478円,27分,162.3%,49件
42,2900-2949,13823円,21分,187.3%,42件
