,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4609円,137分,104.5%,85件
1,800-849,4613円,131分,104.7%,174件
2,850-899,5755円,126分,106.1%,212件
3,900-949,6455円,118分,107.3%,215件
4,950-999,5862円,123分,106.4%,217件
5,1000-1049,5923円,118分,106.7%,225件
6,1050-1099,5343円,121分,105.9%,237件
7,1100-1149,6433円,123分,107%,232件
8,1150-1199,6592円,111分,107.9%,227件
9,1200-1249,6905円,112分,108.2%,229件
10,1250-1299,7016円,107分,108.7%,209件
11,1300-1349,6604円,110分,108%,242件
12,1350-1399,7121円,101分,109.4%,247件
13,1400-1449,7581円,104分,109.7%,289件
14,1450-1499,7324円,102分,109.5%,220件
15,1500-1549,6772円,95分,109.5%,239件
16,1550-1599,8146円,96分,111.4%,176件
17,1600-1649,8155円,91分,112%,192件
18,1650-1699,8961円,90分,113.3%,158件
19,1700-1749,7626円,84分,112.1%,156件
20,1750-1799,9099円,84分,114.4%,165件
21,1800-1849,8866円,82分,114.4%,134件
22,1850-1899,8325円,78分,114.2%,147件
23,1900-1949,10140円,72分,118.9%,162件
24,1950-1999,8901円,72分,116.6%,170件
25,2000-2049,8996円,69分,117.3%,152件
26,2050-2099,10245円,67分,120.5%,124件
27,2100-2149,9375円,62分,120.1%,132件
28,2150-2199,10779円,59分,124.2%,115件
29,2200-2249,10593円,57分,124.8%,130件
30,2250-2299,10007円,52分,125.9%,115件
31,2300-2349,10361円,46分,130.3%,118件
32,2350-2399,10398円,38分,136.1%,118件
33,2400-2449,10106円,36分,137%,119件
34,2450-2499,10840円,35分,141.1%,89件
35,2500-2549,11937円,33分,148.3%,97件
36,2550-2599,12064円,32分,150%,90件
37,2600-2649,11082円,33分,144.6%,85件
38,2650-2699,12245円,30分,154.3%,74件
39,2700-2749,13517円,29分,162.2%,87件
40,2750-2799,13569円,28分,163.6%,78件
41,2800-2849,13436円,28分,164.9%,80件
42,2850-2899,14040円,23分,181.7%,70件
43,2900-2949,14244円,22分,184.9%,75件
