,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4204円,134分,104.2%,23件
1,1000-1049,4334円,128分,104.5%,32件
2,1050-1099,3721円,122分,104.1%,41件
3,1100-1149,5124円,128分,105.3%,33件
4,1150-1199,5013円,124分,105.4%,66件
5,1200-1249,5917円,110分,107.2%,59件
6,1250-1299,5545円,111分,106.7%,65件
7,1300-1349,4357円,109分,105.3%,67件
8,1350-1399,5621円,105分,107.2%,83件
9,1400-1449,6687円,103分,108.7%,75件
10,1450-1499,5479円,105分,107%,73件
11,1500-1549,5187円,97分,107.1%,83件
12,1550-1599,5359円,96分,107.5%,78件
13,1600-1649,5868円,97分,108.1%,86件
14,1650-1699,6467円,90分,109.6%,73件
15,1700-1749,4998円,86分,107.8%,90件
16,1750-1799,5819円,87分,109%,81件
17,1800-1849,6870円,80分,111.5%,84件
18,1850-1899,6607円,76分,111.5%,96件
19,1900-1949,7298円,77分,112.7%,97件
20,1950-1999,4898円,72分,109.1%,79件
21,2000-2049,7493円,69分,114.5%,106件
22,2050-2099,7495円,67分,115%,112件
23,2100-2149,5698円,62分,112.3%,87件
24,2150-2199,7180円,59分,116.3%,90件
25,2200-2249,6432円,58分,114.9%,80件
26,2250-2299,5896円,53分,114.8%,85件
27,2300-2349,7619円,51分,119.8%,65件
28,2350-2399,6661円,46分,119.4%,71件
29,2400-2449,5220円,50分,114.1%,63件
30,2450-2499,7707円,42分,124.7%,61件
31,2500-2549,9663円,35分,136.9%,43件
32,2550-2599,8865円,39分,130.5%,49件
33,2600-2649,8332円,38分,129.2%,41件
34,2650-2699,9141円,36分,133.9%,49件
35,2700-2749,9963円,35分,138.4%,61件
36,2750-2799,11350円,31分,149.1%,42件
37,2800-2849,11753円,28分,155.9%,33件
38,2850-2899,13217円,27分,166.4%,48件
39,2900-2949,14070円,24分,179.3%,44件
