,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3379円,134分,103.4%,1597件
1,900-949,3214円,132分,103.2%,1616件
2,950-999,3851円,130分,104%,1472件
3,1000-1049,3844円,127分,104%,1455件
4,1050-1099,3911円,126分,104.1%,1274件
5,1100-1149,3909円,123分,104.2%,1241件
6,1150-1199,3993円,123分,104.3%,1110件
7,1200-1249,3759円,117分,104.3%,1065件
8,1250-1299,4353円,116分,105%,1073件
9,1300-1349,4518円,113分,105.3%,992件
10,1350-1399,4264円,112分,105.1%,938件
11,1400-1449,4877円,108分,106%,990件
12,1450-1499,5393円,103分,107%,995件
13,1500-1549,4790円,102分,106.3%,900件
14,1550-1599,5504円,100分,107.3%,760件
15,1600-1649,5159円,98分,107.1%,778件
16,1650-1699,5481円,95分,107.7%,786件
17,1700-1749,4957円,91分,107.3%,739件
18,1750-1799,5454円,88分,108.3%,768件
19,1800-1849,5706円,85分,109%,700件
20,1850-1899,6150円,81分,110.1%,680件
21,1900-1949,5788円,76分,110.2%,677件
22,1950-1999,5873円,75分,110.4%,619件
23,2000-2049,5951円,71分,111.2%,634件
24,2050-2099,5755円,70分,111%,594件
25,2100-2149,6444円,65分,113.1%,586件
26,2150-2199,6999円,61分,115.3%,573件
27,2200-2249,6696円,59分,115%,578件
28,2250-2299,6620円,55分,116%,501件
29,2300-2349,7101円,52分,118.2%,514件
30,2350-2399,6717円,49分,118.2%,463件
31,2400-2449,7256円,47分,120.7%,474件
32,2450-2499,7689円,45分,122.9%,460件
33,2500-2549,8096円,44分,124.7%,437件
34,2550-2599,8751円,42分,127.8%,469件
35,2600-2649,9665円,39分,133.2%,437件
36,2650-2699,9881円,37分,135.7%,471件
37,2700-2749,10835円,35分,141.1%,400件
38,2750-2799,11305円,33分,145.6%,381件
39,2800-2849,12327円,30分,155.2%,355件
40,2850-2899,13094円,27分,165.4%,327件
41,2900-2949,14239円,24分,179.9%,252件
