,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,8203円,135分,108.1%,37件
1,950-999,10544円,123分,111.4%,41件
2,1000-1049,9864円,108分,112.1%,49件
3,1050-1099,7080円,120分,107.9%,70件
4,1100-1149,8073円,123分,108.8%,67件
5,1150-1199,9000円,120分,110%,75件
6,1200-1249,7624円,114分,108.9%,82件
7,1250-1299,6897円,117分,107.8%,92件
8,1300-1349,10191円,114分,111.9%,86件
9,1350-1399,10260円,107分,112.8%,97件
10,1400-1449,8647円,108分,110.7%,104件
11,1450-1499,7068円,105分,109%,125件
12,1500-1549,9999円,101分,113.2%,123件
13,1550-1599,10056円,102分,113.1%,125件
14,1600-1649,9742円,93分,113.9%,132件
15,1650-1699,10856円,85分,116.9%,129件
16,1700-1749,10228円,86分,115.8%,104件
17,1750-1799,10877円,87分,116.6%,107件
18,1800-1849,10790円,81分,117.7%,97件
19,1850-1899,9430円,77分,116.3%,107件
20,1900-1949,10003円,79分,116.9%,92件
21,1950-1999,10165円,70分,119.4%,89件
22,2000-2049,9501円,70分,118.1%,81件
23,2050-2099,9841円,68分,119.4%,97件
24,2100-2149,10407円,63分,122.1%,85件
25,2150-2199,12461円,58分,128.5%,67件
26,2200-2249,12186円,60分,127.2%,77件
27,2250-2299,10766円,52分,127.7%,62件
28,2300-2349,13202円,46分,138.6%,55件
29,2350-2399,9960円,45分,129.6%,54件
30,2400-2449,10404円,40分,134.9%,41件
31,2450-2499,10159円,38分,135.3%,64件
32,2500-2549,12442円,33分,150.9%,64件
33,2550-2599,11937円,33分,148.1%,53件
34,2600-2649,12302円,35分,146.2%,52件
35,2650-2699,12458円,35分,147.3%,44件
36,2700-2749,13680円,31分,159.6%,46件
37,2750-2799,13230円,30分,159.2%,47件
38,2800-2849,14756円,29分,167.4%,37件
39,2850-2899,14970円,25分,179.3%,48件
40,2900-2949,14776円,22分,191%,40件
