,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2060円,139分,102%,2916件
1,850-899,2410円,136分,102.4%,2436件
2,900-949,2557円,133分,102.6%,2233件
3,950-999,2590円,131分,102.6%,2151件
4,1000-1049,2335円,130分,102.4%,2086件
5,1050-1099,2645円,126分,102.8%,2003件
6,1100-1149,3189円,123分,103.5%,2061件
7,1150-1199,3840円,122分,104.2%,1888件
8,1200-1249,3294円,119分,103.7%,1911件
9,1250-1299,3920円,115分,104.6%,1900件
10,1300-1349,3125円,114分,103.6%,1791件
11,1350-1399,3411円,111分,104.1%,1836件
12,1400-1449,4107円,108分,105.1%,1730件
13,1450-1499,4273円,106分,105.4%,1749件
14,1500-1549,4273円,103分,105.6%,1625件
15,1550-1599,4409円,99分,106%,1633件
16,1600-1649,4748円,98分,106.5%,1540件
17,1650-1699,4258円,94分,106%,1511件
18,1700-1749,4689円,91分,106.9%,1446件
19,1750-1799,5047円,88分,107.7%,1456件
20,1800-1849,4597円,84分,107.3%,1403件
21,1850-1899,4762円,81分,107.8%,1368件
22,1900-1949,4766円,77分,108.2%,1373件
23,1950-1999,5501円,75分,109.8%,1330件
24,2000-2049,5326円,72分,109.9%,1312件
25,2050-2099,5666円,69分,110.9%,1268件
26,2100-2149,5643円,66分,111.4%,1169件
27,2150-2199,5284円,62分,111.3%,1164件
28,2200-2249,6125円,60分,113.7%,1147件
29,2250-2299,6206円,55分,115%,1147件
30,2300-2349,6310円,52分,116.1%,1061件
31,2350-2399,6372円,49分,117.3%,1096件
32,2400-2449,6964円,47分,119.7%,1015件
33,2450-2499,7471円,46分,121.8%,1015件
34,2500-2549,7855円,44分,123.7%,954件
35,2550-2599,8533円,43分,126.7%,853件
36,2600-2649,9111円,39分,130.9%,708件
37,2650-2699,9640円,38分,133.9%,631件
38,2700-2749,10222円,35分,138.9%,473件
39,2750-2799,11200円,33分,145.4%,370件
40,2800-2849,11965円,29分,154.2%,317件
41,2850-2899,13398円,26分,167.4%,264件
42,2900-2949,13738円,24分,175.2%,192件
