,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2882円,137分,102.8%,1960件
1,900-949,2833円,134分,102.8%,2026件
2,950-999,3119円,131分,103.2%,1730件
3,1000-1049,3369円,130分,103.5%,1550件
4,1050-1099,3567円,126分,103.8%,1536件
5,1100-1149,3040円,125分,103.2%,1487件
6,1150-1199,3104円,122分,103.4%,1361件
7,1200-1249,3873円,118分,104.4%,1414件
8,1250-1299,4403円,117分,105%,1270件
9,1300-1349,3978円,115分,104.6%,1304件
10,1350-1399,4082円,111分,104.9%,1291件
11,1400-1449,4053円,108分,105%,1262件
12,1450-1499,4072円,106分,105.1%,1265件
13,1500-1549,4884円,102分,106.4%,1203件
14,1550-1599,4904円,99分,106.6%,1196件
15,1600-1649,5081円,97分,107%,1086件
16,1650-1699,5070円,94分,107.2%,1111件
17,1700-1749,5191円,93分,107.5%,1040件
18,1750-1799,4811円,88分,107.3%,1045件
19,1800-1849,5250円,85分,108.2%,973件
20,1850-1899,5578円,82分,109.1%,1013件
21,1900-1949,5397円,78分,109.2%,963件
22,1950-1999,5692円,75分,110.2%,934件
23,2000-2049,5463円,70分,110.4%,952件
24,2050-2099,5838円,68分,111.4%,892件
25,2100-2149,5844円,66分,111.8%,895件
26,2150-2199,6341円,62分,113.6%,909件
27,2200-2249,6343円,59分,114.4%,800件
28,2250-2299,5925円,55分,114.3%,799件
29,2300-2349,6497円,52分,116.5%,786件
30,2350-2399,6990円,48分,119.2%,791件
31,2400-2449,7386円,47分,120.9%,730件
32,2450-2499,7202円,45分,121.1%,755件
33,2500-2549,8155円,43分,125.1%,696件
34,2550-2599,8628円,42分,127.1%,679件
35,2600-2649,9011円,40分,129.8%,634件
36,2650-2699,9587円,39分,133%,574件
37,2700-2749,10503円,35分,139.6%,479件
38,2750-2799,11246円,32分,146.1%,412件
39,2800-2849,11817円,29分,153.5%,329件
40,2850-2899,13157円,27分,165.9%,242件
41,2900-2949,14035円,23分,181.9%,188件
