,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,778円,153分,100.7%,719件
1,450-499,680円,152分,100.6%,837件
2,500-549,1774円,146分,101.6%,923件
3,550-599,1651円,144分,101.5%,928件
4,600-649,1775円,141分,101.7%,964件
5,650-699,1836円,142分,101.7%,987件
6,700-749,1449円,142分,101.4%,960件
7,750-799,1971円,139分,101.9%,987件
8,800-849,1737円,137分,101.7%,964件
9,850-899,2853円,133分,102.9%,927件
10,900-949,1863円,133分,101.9%,1114件
11,950-999,2555円,127分,102.7%,1075件
12,1000-1049,2388円,127分,102.5%,1127件
13,1050-1099,2942円,123分,103.2%,975件
14,1100-1149,2848円,120分,103.2%,1001件
15,1150-1199,2916円,121分,103.2%,869件
16,1200-1249,3437円,117分,103.9%,870件
17,1250-1299,3487円,116分,104%,760件
18,1300-1349,2839円,111分,103.4%,690件
19,1350-1399,3378円,109分,104.1%,705件
20,1400-1449,4314円,107分,105.4%,668件
21,1450-1499,3415円,105分,104.3%,623件
22,1500-1549,3731円,103分,104.8%,643件
23,1550-1599,4496円,97分,106.2%,654件
24,1600-1649,4490円,94分,106.4%,634件
25,1650-1699,5125円,93分,107.3%,532件
26,1700-1749,4614円,90分,106.8%,519件
27,1750-1799,5121円,87分,107.8%,531件
28,1800-1849,4774円,84分,107.6%,508件
29,1850-1899,4883円,80分,108.1%,508件
30,1900-1949,5441円,77分,109.5%,475件
31,1950-1999,5592円,73分,110.2%,452件
32,2000-2049,5238円,69分,110.1%,451件
33,2050-2099,5576円,67分,111.2%,434件
34,2100-2149,5676円,62分,112.2%,430件
35,2150-2199,6075円,61分,113.2%,399件
36,2200-2249,6036円,57分,114.2%,394件
37,2250-2299,6343円,52分,116.2%,378件
38,2300-2349,6586円,50分,117.6%,381件
39,2350-2399,7045円,47分,120%,346件
40,2400-2449,6799円,47分,119.4%,327件
41,2450-2499,7124円,44分,121.4%,315件
42,2500-2549,7974円,43分,124.9%,333件
43,2550-2599,8057円,41分,125.9%,305件
44,2600-2649,8727円,39分,129.7%,280件
45,2650-2699,9384円,37分,133.8%,318件
46,2700-2749,10188円,34分,139.4%,289件
47,2750-2799,10581円,31分,144.8%,306件
48,2800-2849,11793円,29分,153.9%,268件
49,2850-2899,12510円,26分,165.1%,260件
50,2900-2949,13595円,23分,178.8%,212件
