,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5973円,131分,106.1%,36件
1,950-999,3839円,122分,104.2%,43件
2,1000-1049,5640円,129分,105.8%,41件
3,1050-1099,5069円,115分,105.9%,53件
4,1100-1149,7328円,119分,108.2%,45件
5,1150-1199,4957円,122分,105.4%,64件
6,1200-1249,2811円,114分,103.3%,57件
7,1250-1299,5270円,111分,106.3%,65件
8,1300-1349,6903円,106分,108.7%,82件
9,1350-1399,5907円,110分,107.2%,84件
10,1400-1449,6879円,106分,108.6%,86件
11,1450-1499,6728円,106分,108.5%,86件
12,1500-1549,5570円,101分,107.3%,95件
13,1550-1599,5182円,102分,106.8%,109件
14,1600-1649,6065円,94分,108.6%,95件
15,1650-1699,6124円,93分,108.8%,85件
16,1700-1749,6036円,95分,108.5%,100件
17,1750-1799,7654円,84分,112.2%,93件
18,1800-1849,6762円,86分,110.4%,99件
19,1850-1899,8342円,78分,114.3%,105件
20,1900-1949,5479円,78分,109.4%,88件
21,1950-1999,8367円,70分,116%,84件
22,2000-2049,8721円,74分,115.8%,99件
23,2050-2099,7580円,65分,115.5%,72件
24,2100-2149,6500円,65分,113.3%,77件
25,2150-2199,7030円,58分,116%,68件
26,2200-2249,9424円,52分,124.2%,84件
27,2250-2299,7243円,50分,119.1%,48件
28,2300-2349,8893円,46分,125.9%,61件
29,2350-2399,8835円,42分,128.2%,51件
30,2400-2449,8669円,43分,126.9%,50件
31,2450-2499,8664円,40分,128.9%,57件
32,2500-2549,9656円,40分,132.5%,60件
33,2550-2599,9324円,40分,130.9%,61件
34,2600-2649,9350円,41分,130.6%,46件
35,2650-2699,9598円,38分,133.7%,49件
36,2700-2749,10492円,35分,140.5%,52件
37,2750-2799,10953円,32分,145.8%,47件
38,2800-2849,11572円,29分,153.6%,33件
39,2850-2899,12342円,25分,166.9%,50件
40,2900-2949,14026円,25分,175.4%,38件
