,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4553円,136分,104.5%,666件
1,700-749,4178円,137分,104.1%,883件
2,750-799,4854円,132分,104.9%,791件
3,800-849,5212円,131分,105.3%,709件
4,850-899,5266円,129分,105.4%,634件
5,900-949,5172円,128分,105.4%,579件
6,950-999,4780円,127分,105%,534件
7,1000-1049,5395円,121分,105.9%,514件
8,1050-1099,5445円,120分,106%,433件
9,1100-1149,5774円,119分,106.5%,401件
10,1150-1199,5700円,116分,106.6%,360件
11,1200-1249,6535円,115分,107.6%,388件
12,1250-1299,6231円,110分,107.5%,675件
13,1300-1349,6244円,106分,107.8%,372件
14,1350-1399,7114円,104分,109.1%,401件
15,1400-1449,7009円,102分,109.2%,373件
16,1450-1499,6782円,100分,109%,308件
17,1500-1549,6323円,97分,108.7%,319件
18,1550-1599,7497円,94分,110.6%,310件
19,1600-1649,7846円,93分,111.3%,286件
20,1650-1699,7615円,88分,111.5%,243件
21,1700-1749,8595円,85分,113.5%,252件
22,1750-1799,7591円,85分,111.9%,236件
23,1800-1849,8552円,82分,113.9%,264件
24,1850-1899,8275円,76分,114.4%,252件
25,1900-1949,7606円,77分,113.2%,235件
26,1950-1999,9447円,71分,117.7%,232件
27,2000-2049,9325円,71分,117.6%,219件
28,2050-2099,8665円,67分,117.2%,186件
29,2100-2149,9936円,65分,120.3%,221件
30,2150-2199,9976円,62分,121.6%,191件
31,2200-2249,9707円,55分,123.7%,201件
32,2250-2299,9591円,50分,125.4%,176件
33,2300-2349,9998円,45分,129.6%,187件
34,2350-2399,10744円,39分,136.6%,176件
35,2400-2449,10544円,37分,137.7%,172件
36,2450-2499,10501円,36分,138.8%,207件
37,2500-2549,11054円,34分,142.7%,186件
38,2550-2599,10919円,35分,141.4%,173件
39,2600-2649,12007円,32分,150%,180件
40,2650-2699,11329円,32分,146.9%,151件
41,2700-2749,12403円,29分,156.4%,166件
42,2750-2799,12431円,29分,156.6%,142件
43,2800-2849,13051円,27分,165%,155件
44,2850-2899,14133円,25分,175.6%,134件
45,2900-2949,14437円,21分,191.1%,131件
