,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2959円,139分,102.8%,781件
1,650-699,2401円,139分,102.3%,1063件
2,700-749,3062円,135分,103%,940件
3,750-799,3085円,134分,103.1%,846件
4,800-849,3583円,130分,103.7%,754件
5,850-899,3478円,130分,103.6%,675件
6,900-949,3040円,129分,103.1%,630件
7,950-999,3762円,125分,104%,620件
8,1000-1049,3544円,125分,103.8%,529件
9,1050-1099,4379円,121分,104.8%,501件
10,1100-1149,4290円,119分,104.8%,444件
11,1150-1199,4862円,117分,105.5%,454件
12,1200-1249,4471円,114分,105.3%,808件
13,1250-1299,4557円,110分,105.5%,439件
14,1300-1349,5141円,107分,106.4%,473件
15,1350-1399,5417円,105分,106.9%,445件
16,1400-1449,5422円,103分,107%,382件
17,1450-1499,4662円,101分,106.1%,376件
18,1500-1549,5603円,98分,107.7%,363件
19,1550-1599,5974円,96分,108.3%,338件
20,1600-1649,6081円,92分,108.8%,289件
21,1650-1699,6693円,89分,110%,296件
22,1700-1749,6156円,88分,109.4%,297件
23,1750-1799,6993円,84分,111.1%,335件
24,1800-1849,6875円,79分,111.5%,306件
25,1850-1899,6290円,80分,110.5%,300件
26,1900-1949,7635円,75分,113.6%,272件
27,1950-1999,7727円,74分,114%,256件
28,2000-2049,7191円,71分,113.6%,231件
29,2050-2099,8409円,67分,116.6%,264件
30,2100-2149,8719円,65分,118%,232件
31,2150-2199,8235円,58分,118.9%,240件
32,2200-2249,8426円,54分,120.7%,215件
33,2250-2299,8630円,49分,123.5%,228件
34,2300-2349,9720円,43分,130.2%,221件
35,2350-2399,9289円,40分,130.7%,203件
36,2400-2449,9125円,39分,131.4%,235件
37,2450-2499,9703円,37分,134.5%,215件
38,2500-2549,9253円,38分,132.1%,198件
39,2550-2599,10514円,35分,140.5%,216件
40,2600-2649,10160円,34分,139.3%,179件
41,2650-2699,10992円,32分,145.6%,204件
42,2700-2749,11121円,32分,146.5%,175件
43,2750-2799,11407円,30分,150.9%,171件
44,2800-2849,12604円,28分,160.6%,171件
45,2850-2899,12781円,24分,169.8%,180件
46,2900-2949,13033円,21分,181.5%,133件
