,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6973円,110分,108.5%,289件
1,1400-1449,7399円,103分,109.5%,283件
2,1450-1499,6838円,104分,108.8%,275件
3,1500-1549,7235円,103分,109.4%,280件
4,1550-1599,7139円,100分,109.5%,237件
5,1600-1649,6049円,97分,108.3%,223件
6,1650-1699,6933円,95分,109.8%,233件
7,1700-1749,7612円,89分,111.4%,238件
8,1750-1799,7460円,87分,111.4%,208件
9,1800-1849,7124円,86分,111.1%,221件
10,1850-1899,8259円,83分,113.2%,229件
11,1900-1949,7836円,76分,113.7%,185件
12,1950-1999,8415円,78分,114.3%,175件
13,2000-2049,7573円,72分,113.9%,177件
14,2050-2099,9598円,67分,119.1%,160件
15,2100-2149,6634円,66分,113.3%,145件
16,2150-2199,9167円,60分,120.2%,131件
17,2200-2249,7390円,56分,117.7%,146件
18,2250-2299,8229円,51分,121.4%,162件
19,2300-2349,9136円,46分,126.3%,137件
20,2350-2399,8485円,47分,124.1%,128件
21,2400-2449,8287円,47分,123.4%,114件
22,2450-2499,9732円,43分,130.5%,118件
23,2500-2549,9369円,43分,128.9%,119件
24,2550-2599,10111円,41分,133.2%,105件
25,2600-2649,10382円,40分,134.5%,107件
26,2650-2699,10513円,39分,136.3%,100件
27,2700-2749,10937円,35分,141.8%,94件
28,2750-2799,12315円,33分,149.6%,125件
29,2800-2849,12981円,29分,159%,108件
30,2850-2899,13324円,27分,166.4%,83件
31,2900-2949,15392円,24分,187.1%,79件
