,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,6675円,123分,107.2%,444件
1,1100-1149,6000円,124分,106.4%,543件
2,1150-1199,6170円,119分,106.9%,521件
3,1200-1249,5919円,117分,106.7%,558件
4,1250-1299,6712円,115分,107.8%,444件
5,1300-1349,5840円,109分,107.1%,467件
6,1350-1399,6537円,112分,107.8%,402件
7,1400-1449,6398円,107分,108%,405件
8,1450-1499,6480円,106分,108.1%,336件
9,1500-1549,6383円,100分,108.5%,329件
10,1550-1599,7408円,99分,110%,345件
11,1600-1649,7384円,95分,110.4%,290件
12,1650-1699,7106円,94分,110.1%,304件
13,1700-1749,7566円,90分,111.2%,324件
14,1750-1799,7219円,86分,111.1%,320件
15,1800-1849,7370円,86分,111.4%,314件
16,1850-1899,7589円,81分,112.4%,240件
17,1900-1949,7702円,78分,113.2%,255件
18,1950-1999,8434円,74分,115.1%,251件
19,2000-2049,8966円,71分,116.8%,254件
20,2050-2099,7699円,68分,115.1%,242件
21,2100-2149,8377円,65分,117.2%,230件
22,2150-2199,8455円,59分,119%,227件
23,2200-2249,8203円,54分,120.3%,232件
24,2250-2299,8302円,50分,122.1%,207件
25,2300-2349,8872円,46分,125.7%,203件
26,2350-2399,8726円,46分,125.4%,187件
27,2400-2449,8778円,43分,127.2%,187件
28,2450-2499,9812円,41分,132%,171件
29,2500-2549,9735円,42分,131.1%,177件
30,2550-2599,10466円,41分,134.4%,159件
31,2600-2649,10613円,39分,135.9%,164件
32,2650-2699,10790円,37分,139.1%,157件
33,2700-2749,11279円,35分,142.7%,158件
34,2750-2799,11936円,33分,148.6%,136件
35,2800-2849,12786円,30分,156.8%,125件
36,2850-2899,13586円,27分,166.7%,157件
37,2900-2949,14415円,23分,182.2%,128件
