,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4389円,128分,104.6%,1661件
1,1050-1099,4179円,127分,104.4%,945件
2,1100-1149,5021円,122分,105.5%,1007件
3,1150-1199,4715円,122分,105.2%,846件
4,1200-1249,5205円,119分,105.8%,781件
5,1250-1299,4939円,116分,105.7%,747件
6,1300-1349,5510円,114分,106.5%,771件
7,1350-1399,5117円,111分,106.1%,670件
8,1400-1449,5734円,108分,107.1%,673件
9,1450-1499,6444円,105分,108.2%,620件
10,1500-1549,5637円,104分,107.2%,628件
11,1550-1599,6038円,100分,108.1%,670件
12,1600-1649,5943円,96分,108.3%,609件
13,1650-1699,6009円,94分,108.5%,614件
14,1700-1749,6671円,90分,109.9%,588件
15,1750-1799,7133円,88分,110.8%,564件
16,1800-1849,6512円,87分,110%,504件
17,1850-1899,7052円,82分,111.5%,551件
18,1900-1949,7756円,81分,112.8%,515件
19,1950-1999,6939円,74分,112.4%,505件
20,2000-2049,7093円,72分,113.1%,457件
21,2050-2099,7001円,68分,113.8%,463件
22,2100-2149,7724円,63分,116.4%,470件
23,2150-2199,7940円,60分,117.8%,460件
24,2200-2249,6898円,56分,116.5%,465件
25,2250-2299,7662円,53分,119.2%,439件
26,2300-2349,7741円,51分,120.2%,429件
27,2350-2399,8186円,47分,123.3%,444件
28,2400-2449,7827円,46分,122.9%,370件
29,2450-2499,8447円,44分,125.8%,429件
30,2500-2549,8845円,43分,127.2%,376件
31,2550-2599,9501円,41分,131.2%,379件
32,2600-2649,9809円,40分,132.4%,334件
33,2650-2699,9790円,38分,134.6%,367件
34,2700-2749,10615円,36分,139.6%,306件
35,2750-2799,11725円,32分,148.1%,325件
36,2800-2849,12427円,29分,156.7%,310件
37,2850-2899,13318円,27分,164.9%,278件
38,2900-2949,14470円,24分,179%,183件
