,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,772円,155分,100.7%,276件
1,500-549,1346円,144分,101.2%,355件
2,550-599,234円,147分,100.2%,409件
3,600-649,1977円,143分,101.8%,440件
4,650-699,1604円,143分,101.5%,478件
5,700-749,1650円,142分,101.5%,539件
6,750-799,1400円,139分,101.3%,572件
7,800-849,2186円,136分,102.1%,565件
8,850-899,2193円,134分,102.2%,634件
9,900-949,1573円,135分,101.6%,642件
10,950-999,2060円,131分,102.1%,735件
11,1000-1049,2549円,126分,102.7%,743件
12,1050-1099,2526円,129分,102.6%,725件
13,1100-1149,2495円,122分,102.7%,722件
14,1150-1199,2914円,118分,103.3%,677件
15,1200-1249,3136円,118分,103.5%,645件
16,1250-1299,3087円,116分,103.5%,676件
17,1300-1349,3760円,110分,104.5%,623件
18,1350-1399,3242円,109分,104%,589件
19,1400-1449,3089円,108分,103.8%,583件
20,1450-1499,3708円,105分,104.7%,598件
21,1500-1549,4122円,100分,105.5%,542件
22,1550-1599,4261円,98分,105.8%,573件
23,1600-1649,4166円,97分,105.7%,544件
24,1650-1699,3976円,91分,105.8%,473件
25,1700-1749,4767円,90分,107%,444件
26,1750-1799,4976円,87分,107.6%,459件
27,1800-1849,5594円,83分,109%,393件
28,1850-1899,4454円,81分,107.3%,367件
29,1900-1949,6060円,77分,110.5%,357件
30,1950-1999,5133円,74分,109.2%,363件
31,2000-2049,5374円,71分,110.1%,367件
32,2050-2099,5825円,66分,111.7%,353件
33,2100-2149,5772円,65分,111.9%,329件
34,2150-2199,5424円,61分,111.8%,321件
35,2200-2249,6184円,57分,114.5%,300件
36,2250-2299,5548円,56分,113.3%,298件
37,2300-2349,6307円,51分,116.4%,246件
38,2350-2399,6313円,48分,117.5%,286件
39,2400-2449,7170円,45分,121.3%,266件
40,2450-2499,7408円,43分,122.8%,263件
41,2500-2549,7674円,43分,123.7%,309件
42,2550-2599,7703円,42分,124.4%,252件
43,2600-2649,8631円,39分,129.4%,228件
44,2650-2699,9521円,37分,134.3%,230件
45,2700-2749,10084円,35分,138.3%,221件
46,2750-2799,10789円,32分,144.3%,211件
47,2800-2849,11670円,29分,153.5%,187件
48,2850-2899,13115円,27分,165.8%,191件
49,2900-2949,13898円,23分,180.1%,168件
