,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5684円,112分,106.8%,221件
1,1500-1549,6383円,103分,108.3%,244件
2,1550-1599,5605円,103分,107.3%,239件
3,1600-1649,6761円,95分,109.5%,236件
4,1650-1699,5347円,93分,107.7%,224件
5,1700-1749,7844円,88分,111.9%,228件
6,1750-1799,8069円,88分,112.2%,236件
7,1800-1849,7027円,83分,111.2%,197件
8,1850-1899,6991円,81分,111.4%,207件
9,1900-1949,7360円,76分,112.9%,186件
10,1950-1999,7252円,74分,113.2%,194件
11,2000-2049,8740円,70分,116.5%,169件
12,2050-2099,8241円,67分,116.4%,163件
13,2100-2149,7638円,61分,116.7%,145件
14,2150-2199,7860円,61分,117.1%,154件
15,2200-2249,7963円,58分,118.4%,150件
16,2250-2299,7009円,56分,116.6%,139件
17,2300-2349,5853円,55分,114.1%,129件
18,2350-2399,8414円,47分,124%,134件
19,2400-2449,7892円,46分,122.7%,127件
20,2450-2499,8632円,44分,126.2%,135件
21,2500-2549,9035円,43分,128%,128件
22,2550-2599,9307円,41分,129.9%,106件
23,2600-2649,9044円,40分,129.9%,118件
24,2650-2699,9739円,40分,132.7%,102件
25,2700-2749,11056円,35分,142%,100件
26,2750-2799,11912円,33分,147.6%,80件
27,2800-2849,12933円,30分,157.4%,99件
28,2850-2899,13397円,29分,161.1%,92件
29,2900-2949,14420円,24分,178.7%,71件
