,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5493円,114分,106.4%,992件
1,1350-1399,5219円,112分,106.2%,938件
2,1400-1449,5817円,109分,107.1%,990件
3,1450-1499,6308円,104分,108.1%,995件
4,1500-1549,5675円,103分,107.4%,900件
5,1550-1599,6393円,101分,108.4%,760件
6,1600-1649,6013円,98分,108.2%,778件
7,1650-1699,6320円,95分,108.8%,786件
8,1700-1749,5745円,92分,108.4%,739件
9,1750-1799,6229円,89分,109.4%,768件
10,1800-1849,6458円,85分,110.1%,700件
11,1850-1899,6887円,82分,111.3%,680件
12,1900-1949,6464円,76分,111.3%,677件
13,1950-1999,6544円,76分,111.5%,619件
14,2000-2049,6585円,71分,112.3%,634件
15,2050-2099,6374円,71分,112%,594件
16,2100-2149,7045円,66分,114.2%,586件
17,2150-2199,7576円,61分,116.5%,573件
18,2200-2249,7243円,60分,116.1%,578件
19,2250-2299,7123円,56分,117.1%,501件
20,2300-2349,7593円,53分,119.3%,514件
21,2350-2399,7176円,50分,119.3%,463件
22,2400-2449,7709円,47分,121.8%,474件
23,2450-2499,8141円,45分,124%,460件
24,2500-2549,8547円,44分,125.8%,437件
25,2550-2599,9202円,42分,129%,469件
26,2600-2649,10116円,39分,134.4%,437件
27,2650-2699,10333円,37分,137%,471件
28,2700-2749,11287円,36分,142.3%,400件
29,2750-2799,11757円,33分,146.9%,381件
30,2800-2849,12779円,30分,156.5%,355件
31,2850-2899,13546円,27分,166.6%,327件
32,2900-2949,14691円,24分,181%,252件
