,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6602円,132分,106.7%,36件
1,950-999,4405円,123分,104.8%,43件
2,1000-1049,6244円,129分,106.4%,41件
3,1050-1099,5617円,116分,106.5%,53件
4,1100-1149,7927円,120分,108.8%,45件
5,1150-1199,5531円,123分,106%,64件
6,1200-1249,3311円,115分,103.9%,57件
7,1250-1299,5794円,111分,106.9%,65件
8,1300-1349,7427円,106分,109.3%,82件
9,1350-1399,6434円,110分,107.8%,84件
10,1400-1449,7403円,107分,109.2%,86件
11,1450-1499,7244円,106分,109.1%,86件
12,1500-1549,6049円,102分,107.9%,95件
13,1550-1599,5663円,102分,107.4%,109件
14,1600-1649,6515円,95分,109.2%,95件
15,1650-1699,6567円,93分,109.4%,85件
16,1700-1749,6497円,95分,109.1%,100件
17,1750-1799,8080円,84分,112.8%,93件
18,1800-1849,7182円,87分,111%,99件
19,1850-1899,8754円,78分,114.9%,105件
20,1900-1949,5841円,78分,109.9%,88件
21,1950-1999,8739円,70分,116.7%,84件
22,2000-2049,9111円,74分,116.4%,99件
23,2050-2099,7922円,66分,116.1%,72件
24,2100-2149,6817円,65分,113.9%,77件
25,2150-2199,7314円,59分,116.6%,68件
26,2200-2249,9719円,52分,124.8%,84件
27,2250-2299,7500円,51分,119.7%,48件
28,2300-2349,9146円,46分,126.6%,61件
29,2350-2399,9082円,42分,128.9%,51件
30,2400-2449,8906円,43分,127.5%,50件
31,2450-2499,8901円,40分,129.5%,57件
32,2500-2549,9893円,40分,133.2%,60件
33,2550-2599,9562円,40分,131.5%,61件
34,2600-2649,9587円,41分,131.2%,46件
35,2650-2699,9835円,38分,134.3%,49件
36,2700-2749,10729円,35分,141.2%,52件
37,2750-2799,11190円,32分,146.5%,47件
38,2800-2849,11809円,29分,154.3%,33件
39,2850-2899,12579円,25分,167.6%,50件
40,2900-2949,14264円,25分,176%,38件
