,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1279円,145分,101.2%,3888件
1,600-649,1364円,142分,101.3%,3853件
2,650-699,1440円,142分,101.4%,3800件
3,700-749,1602円,140分,101.5%,3688件
4,750-799,1513円,136分,101.5%,4001件
5,800-849,1951円,135分,101.9%,4159件
6,850-899,1967円,132分,102%,3906件
7,900-949,2396円,129分,102.5%,3828件
8,950-999,2276円,129分,102.4%,3613件
9,1000-1049,2237円,126分,102.4%,3625件
10,1050-1099,2558円,123分,102.8%,3418件
11,1100-1149,2640円,120分,102.9%,3323件
12,1150-1199,2853円,118分,103.2%,3214件
13,1200-1249,3033円,116分,103.5%,3091件
14,1250-1299,3042円,113分,103.6%,3074件
15,1300-1349,2984円,111分,103.6%,3039件
16,1350-1399,3369円,107分,104.2%,2937件
17,1400-1449,3431円,106分,104.3%,2891件
18,1450-1499,3717円,104分,104.8%,2848件
19,1500-1549,3714円,101分,104.9%,2757件
20,1550-1599,3803円,98分,105.2%,2703件
21,1600-1649,4062円,95分,105.7%,2702件
22,1650-1699,4070円,92分,105.9%,2601件
23,1700-1749,4338円,90分,106.4%,2467件
24,1750-1799,4079円,87分,106.3%,2518件
25,1800-1849,4533円,83分,107.3%,2481件
26,1850-1899,4133円,80分,106.9%,2235件
27,1900-1949,4935円,76分,108.6%,2334件
28,1950-1999,5152円,74分,109.3%,2223件
29,2000-2049,4994円,71分,109.4%,2159件
30,2050-2099,5040円,68分,109.9%,2119件
31,2100-2149,5190円,65分,110.7%,2076件
32,2150-2199,5281円,61分,111.5%,1990件
33,2200-2249,5541円,58分,112.8%,1918件
34,2250-2299,6201円,54分,115.4%,1923件
35,2300-2349,5997円,52分,115.5%,1866件
36,2350-2399,6324円,48分,117.6%,1784件
37,2400-2449,6685円,46分,119.5%,1814件
38,2450-2499,7142円,44分,121.5%,1732件
39,2500-2549,6963円,44分,121%,1450件
