,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4648円,128分,104.8%,71件
1,900-949,5602円,132分,105.6%,60件
2,950-999,4399円,123分,104.8%,72件
3,1000-1049,6047円,129分,106.2%,78件
4,1050-1099,4428円,124分,104.7%,98件
5,1100-1149,4019円,119分,104.5%,82件
6,1150-1199,5393円,118分,106.1%,100件
7,1200-1249,6531円,112分,107.8%,123件
8,1250-1299,4874円,117分,105.5%,107件
9,1300-1349,5290円,117分,106%,123件
10,1350-1399,5576円,113分,106.6%,122件
11,1400-1449,4996円,106分,106.3%,130件
12,1450-1499,4818円,108分,105.9%,158件
13,1500-1549,6033円,100分,108.1%,137件
14,1550-1599,5600円,101分,107.4%,122件
15,1600-1649,5444円,100分,107.2%,134件
16,1650-1699,6553円,92分,109.5%,133件
17,1700-1749,6056円,93分,108.7%,146件
18,1750-1799,7891円,85分,112.4%,150件
19,1800-1849,4554円,85分,107.1%,132件
20,1850-1899,7870円,77分,113.6%,123件
21,1900-1949,7306円,79分,112.3%,128件
22,1950-1999,6330円,73分,111.6%,100件
23,2000-2049,6613円,71分,112.5%,114件
24,2050-2099,6722円,66分,113.6%,100件
25,2100-2149,8403円,61分,118.5%,121件
26,2150-2199,6648円,59分,115.1%,73件
27,2200-2249,8605円,54分,121.1%,93件
28,2250-2299,7927円,48分,122.1%,79件
29,2300-2349,8553円,49分,123.1%,83件
30,2350-2399,7809円,46分,122.8%,84件
31,2400-2449,8546円,44分,125.8%,87件
32,2450-2499,7736円,46分,122.2%,81件
33,2500-2549,8508円,43分,126.1%,68件
34,2550-2599,8814円,41分,128.4%,69件
35,2600-2649,9215円,40分,130.9%,74件
36,2650-2699,9980円,37分,136.1%,73件
37,2700-2749,10551円,34分,141.9%,51件
38,2750-2799,10733円,32分,145.2%,73件
39,2800-2849,12224円,31分,153.3%,63件
40,2850-2899,13639円,26分,170.9%,58件
41,2900-2949,13826円,23分,179.2%,41件
