,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,2203円,113分,102.6%,22件
1,1150-1199,6133円,120分,106.8%,24件
2,1200-1249,5467円,108分,106.8%,33件
3,1250-1299,8651円,108分,110.7%,30件
4,1300-1349,5317円,108分,106.6%,33件
5,1350-1399,4873円,100分,106.5%,31件
6,1400-1449,6738円,98分,109.2%,41件
7,1450-1499,6666円,93分,109.5%,42件
8,1500-1549,7398円,95分,110.4%,47件
9,1550-1599,7868円,97分,110.8%,55件
10,1600-1649,5755円,96分,108%,49件
11,1650-1699,7128円,88分,110.8%,63件
12,1700-1749,6083円,91分,108.9%,60件
13,1750-1799,8060円,83分,113%,66件
14,1800-1849,8613円,77分,114.9%,57件
15,1850-1899,6663円,84分,110.5%,55件
16,1900-1949,8880円,74分,116%,52件
17,1950-1999,7128円,77分,112.4%,58件
18,2000-2049,8185円,70分,115.6%,58件
19,2050-2099,7126円,66分,114.4%,51件
20,2100-2149,9384円,58分,121.4%,42件
21,2150-2199,9768円,61分,121.4%,58件
22,2200-2249,7339円,53分,118.5%,36件
23,2250-2299,6983円,52分,117.9%,47件
24,2300-2349,9564円,45分,128.6%,48件
25,2350-2399,10320円,38分,136.5%,41件
26,2400-2449,7484円,44分,122.9%,31件
27,2450-2499,10630円,35分,140.4%,33件
28,2500-2549,10274円,32分,142.9%,28件
29,2550-2599,10944円,34分,143.1%,31件
30,2600-2649,10666円,34分,141.7%,28件
31,2650-2699,11513円,32分,147.6%,38件
32,2700-2749,11631円,29分,153%,32件
33,2750-2799,11633円,31分,150%,28件
34,2800-2849,12048円,28分,158.2%,26件
35,2850-2899,12639円,25分,167.1%,31件
36,2900-2949,13049円,21分,182.6%,28件
