,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3857円,123分,104.2%,39件
1,750-799,2781円,150分,102.5%,52件
2,800-849,5690円,133分,105.7%,50件
3,850-899,2923円,135分,102.9%,54件
4,900-949,3607円,136分,103.5%,61件
5,950-999,3685円,131分,103.8%,79件
6,1000-1049,3867円,127分,104.1%,82件
7,1050-1099,3491円,127分,103.7%,101件
8,1100-1149,4790円,128分,105%,116件
9,1150-1199,4182円,122分,104.6%,122件
10,1200-1249,5122円,112分,106.1%,130件
11,1250-1299,5214円,116分,106%,135件
12,1300-1349,5226円,108分,106.5%,127件
13,1350-1399,4693円,109分,105.7%,135件
14,1400-1449,3309円,107分,104.1%,154件
15,1450-1499,4208円,104分,105.4%,138件
16,1500-1549,4971円,100分,106.6%,173件
17,1550-1599,5059円,97分,106.9%,152件
18,1600-1649,5689円,97分,107.8%,166件
19,1650-1699,6337円,95分,108.9%,161件
20,1700-1749,5822円,90分,108.6%,139件
21,1750-1799,4905円,86分,107.6%,165件
22,1800-1849,5599円,81分,109.2%,173件
23,1850-1899,5216円,80分,108.7%,155件
24,1900-1949,6646円,77分,111.5%,147件
25,1950-1999,5902円,74分,110.6%,119件
26,2000-2049,4449円,73分,108.1%,123件
27,2050-2099,6480円,69分,112.5%,123件
28,2100-2149,6684円,66分,113.4%,109件
29,2150-2199,6791円,59分,115.3%,132件
30,2200-2249,6681円,57分,115.7%,104件
31,2250-2299,7310円,51分,119.1%,103件
32,2300-2349,6706円,51分,117.5%,111件
33,2350-2399,7423円,47分,121.3%,98件
34,2400-2449,7590円,46分,122.2%,82件
35,2450-2499,7504円,45分,122.2%,95件
36,2500-2549,8065円,43分,125%,94件
37,2550-2599,7734円,42分,124.6%,80件
38,2600-2649,9506円,38分,132.9%,75件
39,2650-2699,9682円,37分,134.5%,66件
40,2700-2749,10686円,33分,142.6%,68件
41,2750-2799,11366円,34分,145.1%,93件
42,2800-2849,11785円,30分,152.8%,76件
43,2850-2899,13228円,27分,166%,61件
44,2900-2949,14447円,23分,182.1%,60件
