,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4063円,127分,104.3%,1481件
1,1100-1149,4304円,125分,104.6%,1354件
2,1150-1199,3922円,120分,104.4%,1272件
3,1200-1249,4604円,120分,105.1%,1289件
4,1250-1299,4727円,116分,105.4%,1209件
5,1300-1349,4528円,115分,105.2%,1134件
6,1350-1399,4938円,111分,106%,1211件
7,1400-1449,5498円,107分,106.9%,1196件
8,1450-1499,4691円,105分,105.9%,1068件
9,1500-1549,5541円,103分,107.1%,938件
10,1550-1599,5486円,101分,107.3%,960件
11,1600-1649,5579円,98分,107.6%,961件
12,1650-1699,5112円,94分,107.3%,886件
13,1700-1749,5579円,91分,108.2%,920件
14,1750-1799,5983円,88分,109.1%,852件
15,1800-1849,6363円,84分,110.1%,840件
16,1850-1899,5885円,80分,109.9%,833件
17,1900-1949,5959円,78分,110.1%,743件
18,1950-1999,5874円,75分,110.5%,773件
19,2000-2049,5920円,74分,110.7%,725件
20,2050-2099,6308円,69分,112.2%,715件
21,2100-2149,7143円,65分,114.6%,690件
22,2150-2199,6749円,63分,114.4%,708件
23,2200-2249,6628円,59分,114.9%,610件
24,2250-2299,6602円,56分,115.6%,610件
25,2300-2349,6827円,53分,117.3%,579件
26,2350-2399,7077円,49分,119.3%,565件
27,2400-2449,7339円,46分,121.1%,563件
28,2450-2499,7822円,46分,122.8%,545件
29,2500-2549,8672円,43分,126.6%,592件
30,2550-2599,9106円,41分,129.4%,532件
31,2600-2649,9397円,40分,131.7%,552件
32,2650-2699,10307円,38分,136.6%,488件
33,2700-2749,10660円,36分,139.3%,464件
34,2750-2799,11527円,33分,146.7%,427件
35,2800-2849,12260円,30分,153.7%,381件
36,2850-2899,13526円,27分,166.5%,337件
37,2900-2949,14204円,24分,179.3%,264件
