,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-503円,154分,99.6%,207件
1,350-399,-931円,151分,99.2%,276件
2,400-449,-1363円,155分,98.8%,334件
3,450-499,-606円,144分,99.4%,419件
4,500-549,-1547円,147分,98.6%,495件
5,550-599,18円,145分,100%,544件
6,600-649,-325円,144分,99.7%,571件
7,650-699,-183円,143分,99.8%,639件
8,700-749,-383円,141分,99.6%,675件
9,750-799,358円,137分,100.3%,685件
10,800-849,452円,135分,100.4%,766件
11,850-899,65円,134分,100.1%,770件
12,900-949,216円,133分,100.2%,863件
13,950-999,876円,127分,100.9%,889件
14,1000-1049,656円,131分,100.7%,861件
15,1050-1099,840円,124分,100.9%,861件
16,1100-1149,1287円,120分,101.4%,812件
17,1150-1199,1330円,121分,101.5%,748件
18,1200-1249,1261円,117分,101.4%,802件
19,1250-1299,1985円,113分,102.3%,745件
20,1300-1349,1827円,110分,102.2%,725件
21,1350-1399,1336円,110分,101.6%,688件
22,1400-1449,1948円,107分,102.4%,685件
23,1450-1499,2476円,103分,103.2%,651件
24,1500-1549,2707円,100分,103.6%,693件
25,1550-1599,2791円,99分,103.8%,640件
26,1600-1649,2777円,93分,104%,589件
27,1650-1699,3293円,92分,104.8%,537件
28,1700-1749,3698円,89分,105.5%,546件
29,1750-1799,4259円,84分,106.7%,474件
30,1800-1849,3222円,84分,105.1%,446件
31,1850-1899,4739円,80分,107.9%,429件
32,1900-1949,3790円,77分,106.6%,426件
33,1950-1999,4182円,73分,107.6%,436件
34,2000-2049,4677円,69分,109.1%,426件
35,2050-2099,4631円,67分,109.3%,396件
36,2100-2149,4335円,64分,109%,376件
37,2150-2199,5300円,59分,111.9%,363件
38,2200-2249,4648円,59分,110.6%,355件
39,2250-2299,5781円,54分,114.3%,312件
40,2300-2349,4908円,51分,112.7%,330件
41,2350-2399,5733円,47分,116.1%,315件
42,2400-2449,6302円,45分,118.8%,318件
43,2450-2499,6517円,45分,119.4%,376件
44,2500-2549,6635円,43分,120.5%,300件
45,2550-2599,7423円,41分,124.2%,274件
46,2600-2649,8209円,39分,128.1%,282件
47,2650-2699,9020円,37分,132.8%,271件
48,2700-2749,9379円,34分,136.4%,249件
49,2750-2799,10301円,31分,144.5%,236件
50,2800-2849,11495円,29分,152.1%,231件
51,2850-2899,12401円,26分,164.8%,238件
52,2900-2949,13434円,22分,179.9%,187件
