,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6146円,125分,106.6%,25件
1,950-999,7330円,131分,107.5%,28件
2,1000-1049,4997円,118分,105.6%,34件
3,1050-1099,7035円,126分,107.4%,38件
4,1100-1149,6192円,112分,107.4%,48件
5,1150-1199,8645円,114分,110.1%,39件
6,1200-1249,7025円,118分,108%,53件
7,1250-1299,4849円,108分,106%,50件
8,1300-1349,6763円,106分,108.5%,48件
9,1350-1399,8002円,104分,110.3%,65件
10,1400-1449,7120円,107分,108.9%,72件
11,1450-1499,7834円,102分,110.2%,74件
12,1500-1549,7488円,105分,109.5%,71件
13,1550-1599,6503円,99分,108.8%,83件
14,1600-1649,6703円,99分,109.1%,91件
15,1650-1699,7437円,90分,111.1%,84件
16,1700-1749,8110円,89分,112.2%,74件
17,1750-1799,6778円,92分,109.8%,82件
18,1800-1849,8190円,81分,113.4%,75件
19,1850-1899,7841円,84分,112.4%,82件
20,1900-1949,9109円,77分,115.8%,85件
21,1950-1999,7058円,74分,112.6%,75件
22,2000-2049,8677円,67分,117.2%,67件
23,2050-2099,9959円,70分,119.1%,83件
24,2100-2149,8575円,63分,118.1%,61件
25,2150-2199,6284円,61分,113.6%,62件
26,2200-2249,8383円,54分,120.9%,59件
27,2250-2299,10531円,47分,130.2%,67件
28,2300-2349,8041円,47分,122.8%,43件
29,2350-2399,9627円,42分,130.7%,48件
30,2400-2449,9700円,37分,134.5%,41件
31,2450-2499,9047円,43分,128.3%,38件
32,2500-2549,9624円,38分,133.7%,50件
33,2550-2599,10751円,37分,138.8%,53件
34,2600-2649,10847円,36分,140.3%,51件
35,2650-2699,10477円,38分,136.5%,39件
36,2700-2749,11054円,34分,142.9%,40件
37,2750-2799,11668円,32分,148.6%,45件
38,2800-2849,12077円,29分,156.2%,41件
39,2850-2899,13246円,26分,167.6%,28件
40,2900-2949,13285円,21分,183.1%,36件
