,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4813円,128分,105%,603件
1,1150-1199,4636円,121分,105.1%,612件
2,1200-1249,5326円,116分,106.1%,583件
3,1250-1299,4806円,117分,105.5%,528件
4,1300-1349,4751円,115分,105.5%,554件
5,1350-1399,5626円,110分,106.8%,518件
6,1400-1449,4866円,108分,106%,480件
7,1450-1499,5139円,106分,106.5%,488件
8,1500-1549,5509円,104分,107.1%,486件
9,1550-1599,6184円,99分,108.3%,458件
10,1600-1649,5550円,96分,107.7%,460件
11,1650-1699,5997円,95分,108.4%,449件
12,1700-1749,5385円,90分,108%,391件
13,1750-1799,6377円,89分,109.6%,358件
14,1800-1849,6210円,85分,109.7%,379件
15,1850-1899,6989円,81分,111.5%,323件
16,1900-1949,6003円,78分,110.2%,307件
17,1950-1999,7733円,75分,113.7%,307件
18,2000-2049,6078円,72分,111.3%,298件
19,2050-2099,6361円,69分,112.3%,301件
20,2100-2149,6872円,64分,114.4%,289件
21,2150-2199,6928円,62分,115%,271件
22,2200-2249,6889円,59分,115.7%,270件
23,2250-2299,7269円,53分,118.3%,236件
24,2300-2349,6248円,54分,115.6%,245件
25,2350-2399,7331円,49分,119.9%,206件
26,2400-2449,7434円,47分,120.9%,237件
27,2450-2499,8616円,44分,126.4%,222件
28,2500-2549,8584円,43分,126.8%,216件
29,2550-2599,8979円,42分,128.5%,255件
30,2600-2649,9144円,41分,130%,214件
31,2650-2699,9985円,38分,135.5%,189件
32,2700-2749,10936円,35分,141.2%,190件
33,2750-2799,11483円,34分,145.2%,178件
34,2800-2849,12456円,30分,154.9%,175件
35,2850-2899,13199円,27分,165.6%,149件
36,2900-2949,14705円,24分,180.3%,137件
