,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,1790円,144分,101.7%,30件
1,950-999,5768円,119分,106.5%,28件
2,1000-1049,2281円,128分,102.4%,35件
3,1050-1099,2634円,132分,102.7%,29件
4,1100-1149,5075円,124分,105.5%,47件
5,1150-1199,3595円,116分,104.1%,46件
6,1200-1249,4751円,115分,105.5%,63件
7,1250-1299,4318円,113分,105.1%,60件
8,1300-1349,4359円,114分,105.1%,73件
9,1350-1399,4583円,110分,105.6%,65件
10,1400-1449,4701円,104分,106%,70件
11,1450-1499,4045円,100分,105.4%,64件
12,1500-1549,4746円,96分,106.6%,74件
13,1550-1599,3543円,98分,104.8%,86件
14,1600-1649,4833円,92分,107%,88件
15,1650-1699,5292円,92分,107.7%,107件
16,1700-1749,5207円,89分,107.8%,90件
17,1750-1799,5920円,89分,108.9%,94件
18,1800-1849,6404円,85分,110%,88件
19,1850-1899,5723円,81分,109.5%,75件
20,1900-1949,5889円,75分,110.5%,104件
21,1950-1999,5647円,74分,110.1%,95件
22,2000-2049,5285円,70分,110.1%,85件
23,2050-2099,7109円,63分,115%,80件
24,2100-2149,5265円,63分,111.1%,63件
25,2150-2199,5258円,62分,111.3%,75件
26,2200-2249,5823円,58分,113.4%,54件
27,2250-2299,5404円,56分,112.9%,54件
28,2300-2349,6368円,48分,117.7%,60件
29,2350-2399,7724円,44分,123.1%,62件
30,2400-2449,6839円,45分,120.1%,47件
31,2450-2499,5979円,46分,117.2%,49件
32,2500-2549,8202円,42分,126.1%,59件
33,2550-2599,8054円,41分,126.3%,47件
34,2600-2649,8507円,40分,128.7%,57件
35,2650-2699,8594円,40分,128.6%,54件
36,2700-2749,9854円,35分,137.4%,42件
37,2750-2799,11136円,32分,146.1%,39件
38,2800-2849,11142円,29分,151.6%,37件
39,2850-2899,12379円,24分,167.9%,36件
40,2900-2949,13450円,24分,175.4%,47件
