,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7875円,108分,109.8%,14件
1,1250-1299,9082円,116分,110.5%,19件
2,1300-1349,10522円,101分,113.9%,25件
3,1350-1399,9190円,106分,111.5%,31件
4,1400-1449,10637円,98分,114.5%,16件
5,1450-1499,8610円,106分,110.8%,16件
6,1500-1549,10275円,98分,114%,26件
7,1550-1599,8054円,101分,110.6%,29件
8,1600-1649,10258円,92分,114.9%,42件
9,1650-1699,10817円,94分,115.4%,32件
10,1700-1749,9962円,94分,114.2%,36件
11,1750-1799,10624円,80分,117.7%,30件
12,1800-1849,10583円,82分,117.1%,36件
13,1850-1899,7395円,72分,113.7%,26件
14,1900-1949,10562円,78分,118.1%,33件
15,1950-1999,9750円,71分,118.3%,43件
16,2000-2049,11362円,70分,121.7%,37件
17,2050-2099,8828円,68分,117.3%,38件
18,2100-2149,10031円,63分,121.3%,39件
19,2150-2199,11493円,54分,128.5%,32件
20,2200-2249,10255円,53分,125.9%,35件
21,2250-2299,10503円,47分,129.9%,44件
22,2300-2349,10975円,47分,131.4%,40件
23,2350-2399,7405円,45分,121.8%,40件
24,2400-2449,8723円,41分,128%,31件
25,2450-2499,10062円,38分,135.7%,48件
26,2500-2549,7488円,43分,123.2%,42件
27,2550-2599,8921円,37分,131.8%,38件
28,2600-2649,10353円,34分,140.4%,31件
29,2650-2699,12043円,31分,152.5%,39件
30,2700-2749,10880円,33分,143.8%,26件
31,2750-2799,11472円,29分,152.9%,23件
32,2800-2849,12416円,28分,160%,32件
33,2850-2899,13938円,26分,170.5%,30件
34,2900-2949,14377円,24分,179.8%,21件
