,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6315円,118分,107.2%,123件
1,1350-1399,6587円,114分,107.7%,122件
2,1400-1449,5920円,106分,107.4%,130件
3,1450-1499,5762円,109分,107.1%,158件
4,1500-1549,6930円,101分,109.2%,137件
5,1550-1599,6495円,102分,108.5%,122件
6,1600-1649,6342円,101分,108.4%,134件
7,1650-1699,7389円,92分,110.7%,133件
8,1700-1749,6893円,94分,109.8%,146件
9,1750-1799,8712円,86分,113.5%,150件
10,1800-1849,5268円,86分,108.2%,132件
11,1850-1899,8627円,78分,114.7%,123件
12,1900-1949,8057円,80分,113.5%,128件
13,1950-1999,7001円,73分,112.7%,100件
14,2000-2049,7264円,71分,113.6%,114件
15,2050-2099,7321円,66分,114.7%,100件
16,2100-2149,9016円,61分,119.7%,121件
17,2150-2199,7192円,59分,116.2%,73件
18,2200-2249,9156円,55分,122.3%,93件
19,2250-2299,8420円,48分,123.3%,79件
20,2300-2349,9060円,50分,124.2%,83件
21,2350-2399,8266円,46分,123.9%,84件
22,2400-2449,8997円,45分,126.9%,87件
23,2450-2499,8188円,47分,123.3%,81件
24,2500-2549,8960円,44分,127.3%,68件
25,2550-2599,9266円,42分,129.6%,69件
26,2600-2649,9666円,40分,132.1%,74件
27,2650-2699,10432円,37分,137.3%,73件
28,2700-2749,11003円,34分,143.2%,51件
29,2750-2799,11184円,32分,146.5%,73件
30,2800-2849,12676円,31分,154.5%,63件
31,2850-2899,14091円,26分,172.1%,58件
32,2900-2949,14278円,24分,180.4%,41件
