,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1691円,150分,101.5%,1644件
1,450-499,1064円,151分,100.9%,2079件
2,500-549,1318円,149分,101.2%,1887件
3,550-599,1734円,145分,101.6%,1736件
4,600-649,2029円,144分,101.9%,1525件
5,650-699,1707円,144分,101.6%,1344件
6,700-749,1826円,141分,101.7%,1288件
7,750-799,2306円,136分,102.3%,1239件
8,800-849,1880円,139分,101.8%,1097件
9,850-899,2625円,135分,102.6%,1078件
10,900-949,3079円,131分,103.1%,951件
11,950-999,3427円,129分,103.6%,929件
12,1000-1049,2618円,127分,102.8%,1661件
13,1050-1099,2453円,126分,102.6%,945件
14,1100-1149,3322円,121分,103.7%,1007件
15,1150-1199,3049円,120分,103.4%,846件
16,1200-1249,3542円,118分,104%,781件
17,1250-1299,3333円,114分,103.9%,747件
18,1300-1349,3916円,112分,104.7%,771件
19,1350-1399,3568円,110分,104.3%,670件
20,1400-1449,4210円,107分,105.3%,673件
21,1450-1499,4936円,104分,106.3%,620件
22,1500-1549,4173円,103分,105.4%,628件
23,1550-1599,4620円,99分,106.2%,670件
24,1600-1649,4577円,95分,106.4%,609件
25,1650-1699,4669円,93分,106.7%,614件
26,1700-1749,5353円,89分,108%,588件
27,1750-1799,5832円,87分,109%,564件
28,1800-1849,5255円,86分,108.2%,504件
29,1850-1899,5843円,81分,109.7%,551件
30,1900-1949,6527円,80分,110.9%,515件
31,1950-1999,5834円,73分,110.6%,505件
32,2000-2049,6016円,71分,111.3%,457件
33,2050-2099,6008円,67分,112%,463件
34,2100-2149,6769円,62分,114.6%,470件
35,2150-2199,7012円,59分,115.9%,460件
36,2200-2249,6067円,55分,114.7%,465件
37,2250-2299,6848円,52分,117.4%,439件
38,2300-2349,6954円,50分,118.4%,429件
39,2350-2399,7449円,46分,121.5%,444件
40,2400-2449,7098円,45分,121%,370件
41,2450-2499,7718円,43分,123.9%,429件
42,2500-2549,8116円,43分,125.3%,376件
43,2550-2599,8772円,40分,129.3%,379件
44,2600-2649,9080円,40分,130.5%,334件
45,2650-2699,9061円,37分,132.6%,367件
46,2700-2749,9886円,35分,137.6%,306件
47,2750-2799,10996円,32分,146.1%,325件
48,2800-2849,11698円,29分,154.6%,310件
49,2850-2899,12589円,27分,162.9%,278件
50,2900-2949,13741円,24分,177.1%,183件
