,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9838円,126分,110.4%,20件
1,1250-1299,8227円,104分,110.6%,28件
2,1300-1349,12389円,109分,115.1%,28件
3,1350-1399,9564円,104分,112.2%,28件
4,1400-1449,8508円,99分,111.5%,23件
5,1450-1499,10464円,96分,114.5%,35件
6,1500-1549,9602円,97分,113.2%,34件
7,1550-1599,11766円,91分,117.3%,39件
8,1600-1649,11885円,93分,117%,47件
9,1650-1699,9360円,93分,113.4%,41件
10,1700-1749,10150円,89分,115.3%,50件
11,1750-1799,9597円,88分,114.6%,50件
12,1800-1849,11124円,83分,117.9%,54件
13,1850-1899,11808円,74分,121.2%,47件
14,1900-1949,9505円,81分,115.6%,46件
15,1950-1999,11228円,72分,120.7%,44件
16,2000-2049,9558円,73分,117.4%,48件
17,2050-2099,10197円,66分,120.5%,44件
18,2100-2149,9413円,64分,119.6%,42件
19,2150-2199,11636円,59分,126.3%,35件
20,2200-2249,12291円,59分,128%,50件
21,2250-2299,10039円,50分,126.6%,27件
22,2300-2349,10358円,48分,128.8%,44件
23,2350-2399,12189円,41分,139.8%,40件
24,2400-2449,13433円,33分,154.7%,36件
25,2450-2499,9253円,42分,129.4%,24件
26,2500-2549,13056円,32分,154.5%,31件
27,2550-2599,12370円,29分,156.1%,24件
28,2600-2649,12540円,33分,150.4%,26件
29,2650-2699,12547円,32分,151.9%,22件
30,2700-2749,13633円,30分,159.7%,33件
31,2750-2799,14227円,26分,171.9%,29件
32,2800-2849,13999円,29分,164.3%,24件
33,2850-2899,14661円,24分,180.3%,23件
34,2900-2949,14946円,23分,187.2%,25件
