,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,566円,146分,100.5%,332件
1,650-699,2750円,142分,102.6%,357件
2,700-749,2530円,141分,102.4%,404件
3,750-799,2704円,139分,102.6%,455件
4,800-849,2444円,138分,102.4%,487件
5,850-899,2837円,134分,102.8%,469件
6,900-949,2968円,132分,103%,523件
7,950-999,2299円,132分,102.3%,542件
8,1000-1049,2470円,128分,102.6%,596件
9,1050-1099,3424円,122分,103.7%,612件
10,1100-1149,3438円,127分,103.6%,603件
11,1150-1199,3342円,120分,103.7%,612件
12,1200-1249,4060円,115分,104.7%,583件
13,1250-1299,3550円,116分,104.1%,528件
14,1300-1349,3530円,114分,104.1%,554件
15,1350-1399,4421円,109分,105.4%,518件
16,1400-1449,3714円,107分,104.6%,480件
17,1450-1499,3996円,105分,105.1%,488件
18,1500-1549,4378円,103分,105.7%,486件
19,1550-1599,5083円,98分,106.9%,458件
20,1600-1649,4496円,95分,106.3%,460件
21,1650-1699,4948円,94分,107%,449件
22,1700-1749,4412円,89分,106.6%,391件
23,1750-1799,5376円,88分,108.2%,358件
24,1800-1849,5262円,84分,108.3%,379件
25,1850-1899,6064円,80分,110.1%,323件
26,1900-1949,5133円,78分,108.8%,307件
27,1950-1999,6845円,74分,112.3%,307件
28,2000-2049,5277円,71分,109.9%,298件
29,2050-2099,5590円,68分,110.9%,301件
30,2100-2149,6137円,63分,113%,289件
31,2150-2199,6225円,61分,113.6%,271件
32,2200-2249,6213円,58分,114.3%,270件
33,2250-2299,6646円,53分,116.9%,236件
34,2300-2349,5662円,53分,114.2%,245件
35,2350-2399,6755円,49分,118.5%,206件
36,2400-2449,6869円,47分,119.5%,237件
37,2450-2499,8051円,43分,124.9%,222件
38,2500-2549,8019円,42分,125.3%,216件
39,2550-2599,8413円,42分,127%,255件
40,2600-2649,8579円,40分,128.5%,214件
41,2650-2699,9420円,37分,133.9%,189件
42,2700-2749,10370円,35分,139.7%,190件
43,2750-2799,10917円,33分,143.7%,178件
44,2800-2849,11891円,30分,153.3%,175件
45,2850-2899,12633円,26分,164%,149件
46,2900-2949,14139円,24分,178.9%,137件
