,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,4189円,149分,103.8%,20件
1,600-649,2301円,142分,102.2%,32件
2,650-699,2891円,125分,103.1%,45件
3,700-749,2173円,148分,102%,67件
4,750-799,4899円,135分,104.8%,73件
5,800-849,2557円,138分,102.5%,68件
6,850-899,4224円,131分,104.3%,87件
7,900-949,2898円,133分,102.9%,102件
8,950-999,2805円,130分,102.9%,98件
9,1000-1049,2596円,130分,102.7%,127件
10,1050-1099,3724円,131分,103.8%,134件
11,1100-1149,4002円,123分,104.3%,163件
12,1150-1199,4783円,111分,105.8%,163件
13,1200-1249,4077円,118分,104.6%,162件
14,1250-1299,4468円,110分,105.4%,164件
15,1300-1349,4173円,111分,105%,180件
16,1350-1399,3308円,110分,104%,198件
17,1400-1449,3675円,108分,104.5%,174件
18,1450-1499,4346円,104分,105.6%,204件
19,1500-1549,3979円,101分,105.3%,190件
20,1550-1599,4919円,100分,106.6%,204件
21,1600-1649,4892円,99分,106.6%,194件
22,1650-1699,5454円,93分,107.8%,176件
23,1700-1749,4159円,90分,106.2%,195件
24,1750-1799,5196円,84分,108.2%,212件
25,1800-1849,4770円,83分,107.7%,189件
26,1850-1899,6493円,81分,110.7%,192件
27,1900-1949,6136円,77分,110.7%,152件
28,1950-1999,4825円,75分,108.6%,160件
29,2000-2049,6537円,71分,112.3%,169件
30,2050-2099,6618円,69分,112.7%,148件
31,2100-2149,6919円,64分,114.4%,171件
32,2150-2199,6525円,60分,114.4%,140件
33,2200-2249,7240円,55分,117.5%,133件
34,2250-2299,6434円,54分,115.8%,138件
35,2300-2349,7136円,49分,119.3%,138件
36,2350-2399,6764円,48分,119%,99件
37,2400-2449,6977円,47分,119.9%,118件
38,2450-2499,7583円,44分,123.1%,114件
39,2500-2549,6909円,43分,121.2%,93件
40,2550-2599,8808円,39分,129.8%,94件
41,2600-2649,9379円,37分,133.5%,88件
42,2650-2699,10022円,34分,138.9%,91件
43,2700-2749,9951円,37分,136.1%,102件
44,2750-2799,10860円,32分,145.4%,96件
45,2800-2849,12146円,30分,153.5%,77件
46,2850-2899,13027円,26分,166.6%,80件
47,2900-2949,14018円,24分,177.8%,55件
