,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-212円,158分,99.8%,839件
1,250-299,-1122円,159分,99.1%,1212件
2,300-349,-979円,156分,99.2%,1423件
3,350-399,-260円,153分,99.8%,1605件
4,400-449,-61円,151分,99.9%,1631件
5,450-499,-76円,148分,99.9%,1668件
6,500-549,245円,148分,100.2%,1743件
7,550-599,107円,146分,100.1%,1707件
8,600-649,331円,145分,100.3%,1754件
9,650-699,602円,141分,100.6%,1744件
10,700-749,1448円,138分,101.4%,1679件
11,750-799,264円,138分,100.3%,1983件
12,800-849,1112円,134分,101.1%,1971件
13,850-899,792円,133分,100.8%,1956件
14,900-949,1675円,130分,101.7%,1827件
15,950-999,1399円,128分,101.5%,1742件
16,1000-1049,1526円,127分,101.6%,1532件
17,1050-1099,1535円,124分,101.6%,1481件
18,1100-1149,1790円,123分,101.9%,1354件
19,1150-1199,1551円,118分,101.8%,1272件
20,1200-1249,2184円,118分,102.5%,1289件
21,1250-1299,2391円,114分,102.8%,1209件
22,1300-1349,2211円,113分,102.6%,1134件
23,1350-1399,2688円,109分,103.3%,1211件
24,1400-1449,3287円,105分,104.2%,1196件
25,1450-1499,2575円,103分,103.3%,1068件
26,1500-1549,3403円,102分,104.5%,938件
27,1550-1599,3413円,99分,104.6%,960件
28,1600-1649,3541円,97分,104.9%,961件
29,1650-1699,3209円,92分,104.6%,886件
30,1700-1749,3699円,89分,105.5%,920件
31,1750-1799,4148円,86分,106.4%,852件
32,1800-1849,4570円,83分,107.4%,840件
33,1850-1899,4225円,78分,107.2%,833件
34,1900-1949,4323円,77分,107.5%,743件
35,1950-1999,4323円,73分,107.9%,773件
36,2000-2049,4396円,72分,108.1%,725件
37,2050-2099,4839円,68分,109.5%,715件
38,2100-2149,5697円,64分,111.9%,690件
39,2150-2199,5401円,61分,111.7%,708件
40,2200-2249,5364円,58分,112.3%,610件
41,2250-2299,5398円,55分,113%,610件
42,2300-2349,5682円,52分,114.7%,579件
43,2350-2399,5991円,48分,116.7%,565件
44,2400-2449,6271円,45分,118.4%,563件
45,2450-2499,6753円,45分,120.1%,545件
46,2500-2549,7603円,42分,123.9%,592件
47,2550-2599,8037円,40分,126.6%,532件
48,2600-2649,8328円,39分,128.8%,552件
49,2650-2699,9239円,37分,133.6%,488件
50,2700-2749,9592円,35分,136.4%,464件
51,2750-2799,10458円,32分,143.6%,427件
52,2800-2849,11192円,29分,150.6%,381件
53,2850-2899,12457円,26分,163.5%,337件
54,2900-2949,13135円,23分,176.4%,264件
