,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4841円,124分,105.2%,1630件
1,1100-1149,5076円,123分,105.5%,1550件
2,1150-1199,5361円,120分,105.9%,1489件
3,1200-1249,5509円,120分,106.1%,1423件
4,1250-1299,5082円,117分,105.8%,1452件
5,1300-1349,5304円,113分,106.2%,1328件
6,1350-1399,5270円,110分,106.4%,1259件
7,1400-1449,5891円,108分,107.2%,1208件
8,1450-1499,5230円,105分,106.6%,1218件
9,1500-1549,5933円,102分,107.7%,1210件
10,1550-1599,5638円,100分,107.5%,1188件
11,1600-1649,5810円,96分,108.1%,1108件
12,1650-1699,5949円,94分,108.4%,1054件
13,1700-1749,6540円,92分,109.5%,1097件
14,1750-1799,6552円,87分,110%,1046件
15,1800-1849,6553円,86分,110.2%,1026件
16,1850-1899,6767円,83分,110.9%,1046件
17,1900-1949,6787円,81分,111.2%,1014件
18,1950-1999,7118円,77分,112.3%,933件
19,2000-2049,7070円,72分,113.2%,969件
20,2050-2099,6693円,68分,113.2%,940件
21,2100-2149,6606円,63分,114%,870件
22,2150-2199,7416円,60分,116.4%,883件
23,2200-2249,7527円,57分,117.5%,863件
24,2250-2299,7302円,54分,118.1%,813件
25,2300-2349,7431円,50分,119.7%,825件
26,2350-2399,8054円,47分,123%,805件
27,2400-2449,7837円,45分,123.2%,773件
28,2450-2499,8169円,44分,124.6%,737件
29,2500-2549,8918円,42分,128.1%,702件
30,2550-2599,9126円,41分,129.9%,707件
31,2600-2649,9285円,40分,131.1%,654件
32,2650-2699,9951円,37分,136.1%,700件
33,2700-2749,10564円,35分,140%,634件
34,2750-2799,10364円,36分,138.8%,547件
