,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,8596円,120分,109.5%,45件
1,1150-1199,6172円,123分,106.7%,64件
2,1200-1249,3869円,115分,104.5%,57件
3,1250-1299,6379円,112分,107.6%,65件
4,1300-1349,8013円,107分,110%,82件
5,1350-1399,7023円,111分,108.5%,84件
6,1400-1449,7988円,107分,109.9%,86件
7,1450-1499,7821円,107分,109.8%,86件
8,1500-1549,6584円,102分,108.6%,95件
9,1550-1599,6199円,102分,108.1%,109件
10,1600-1649,7019円,95分,109.8%,95件
11,1650-1699,7061円,93分,110.1%,85件
12,1700-1749,7011円,96分,109.8%,100件
13,1750-1799,8556円,85分,113.5%,93件
14,1800-1849,7651円,87分,111.7%,99件
15,1850-1899,9214円,79分,115.6%,105件
16,1900-1949,6244円,79分,110.6%,88件
17,1950-1999,9155円,70分,117.4%,84件
18,2000-2049,9547円,74分,117.1%,99件
19,2050-2099,8303円,66分,116.8%,72件
20,2100-2149,7171円,66分,114.5%,77件
21,2150-2199,7632円,59分,117.3%,68件
22,2200-2249,10048円,52分,125.5%,84件
23,2250-2299,7787円,51分,120.4%,48件
24,2300-2349,9428円,46分,127.2%,61件
25,2350-2399,9357円,42分,129.6%,51件
26,2400-2449,9171円,43分,128.1%,50件
27,2450-2499,9166円,40分,130.2%,57件
28,2500-2549,10158円,40分,133.8%,60件
29,2550-2599,9827円,41分,132.2%,61件
30,2600-2649,9852円,41分,131.9%,46件
31,2650-2699,10100円,38分,135.1%,49件
32,2700-2749,10994円,35分,141.9%,52件
33,2750-2799,11455円,32分,147.2%,47件
34,2800-2849,12074円,29分,155.1%,33件
35,2850-2899,12845円,25分,168.4%,50件
36,2900-2949,14529円,25分,176.7%,38件
