,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5561円,132分,105.6%,398件
1,1000-1049,6553円,123分,107.1%,414件
2,1050-1099,5815円,125分,106.2%,374件
3,1100-1149,6810円,119分,107.6%,365件
4,1150-1199,6086円,122分,106.6%,444件
5,1200-1249,6361円,115分,107.4%,429件
6,1250-1299,6582円,114分,107.7%,466件
7,1300-1349,7093円,113分,108.4%,363件
8,1350-1399,6252円,107分,107.8%,391件
9,1400-1449,7119円,109分,108.7%,327件
10,1450-1499,6758円,103分,108.8%,329件
11,1500-1549,6934円,102分,109%,288件
12,1550-1599,6470円,96分,109%,280件
13,1600-1649,7956円,95分,111.2%,285件
14,1650-1699,7446円,92分,110.8%,230件
15,1700-1749,7507円,90分,111.1%,256件
16,1750-1799,8495円,86分,113.2%,278件
17,1800-1849,7601円,83分,112.2%,272件
18,1850-1899,7555円,83分,112.1%,261件
19,1900-1949,8008円,80分,113.4%,199件
20,1950-1999,7922円,74分,114.2%,214件
21,2000-2049,8806円,70分,116.7%,202件
22,2050-2099,9346円,68分,118.3%,207件
23,2100-2149,8140円,64分,116.8%,203件
24,2150-2199,8782円,61分,119.3%,196件
25,2200-2249,8804円,54分,121.8%,191件
26,2250-2299,8720円,50分,123.4%,201件
27,2300-2349,8647円,46分,125.3%,179件
28,2350-2399,9716円,43分,130.5%,176件
29,2400-2449,9631円,42分,130.7%,158件
30,2450-2499,9132円,42分,129.3%,154件
31,2500-2549,10528円,38分,136.7%,142件
32,2550-2599,10442円,40分,135%,144件
33,2600-2649,11252円,38分,139.9%,138件
34,2650-2699,11377円,37分,140.8%,136件
35,2700-2749,11527円,34分,145.7%,132件
36,2750-2799,11939円,32分,149.4%,134件
37,2800-2849,12823円,30分,156.6%,112件
38,2850-2899,13632円,27分,168.2%,100件
39,2900-2949,14524円,24分,180.6%,122件
