,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7123円,115分,108.3%,1057件
1,1300-1349,7346円,114分,108.6%,997件
2,1350-1399,6706円,112分,108%,1014件
3,1400-1449,6650円,108分,108.2%,924件
4,1450-1499,6741円,103分,108.7%,889件
5,1500-1549,7454円,103分,109.7%,858件
6,1550-1599,6457円,99分,108.7%,860件
7,1600-1649,7348円,97分,110.1%,833件
8,1650-1699,7047円,94分,110%,836件
9,1700-1749,7236円,90分,110.7%,778件
10,1750-1799,7881円,87分,112%,736件
11,1800-1849,8125円,86分,112.6%,772件
12,1850-1899,7863円,82分,112.8%,707件
13,1900-1949,7786円,79分,113.1%,714件
14,1950-1999,8036円,77分,113.9%,711件
15,2000-2049,8308円,74分,115%,724件
16,2050-2099,8678円,70分,116.5%,649件
17,2100-2149,8324円,65分,117.2%,664件
18,2150-2199,7967円,60分,117.8%,633件
19,2200-2249,8206円,54分,120.3%,609件
20,2250-2299,8539円,51分,122.2%,595件
21,2300-2349,8428円,49分,123.1%,573件
22,2350-2399,8555円,46分,125%,573件
23,2400-2449,8678円,44分,126%,578件
24,2450-2499,9345円,42分,129.7%,545件
25,2500-2549,9375円,41分,130.4%,521件
26,2550-2599,9564円,41分,131.3%,513件
27,2600-2649,10052円,40分,133.8%,464件
28,2650-2699,10923円,37分,139.7%,499件
29,2700-2749,11200円,35分,142.9%,462件
30,2750-2799,11751円,32分,149.3%,474件
31,2800-2849,12629円,30分,156.2%,432件
32,2850-2899,12319円,30分,154%,381件
