,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1627円,160分,98.6%,3266件
1,250-299,-1673円,158分,98.6%,4200件
2,300-349,-1756円,158分,98.5%,3691件
3,350-399,-1132円,154分,99%,3484件
4,400-449,-1059円,153分,99.1%,3070件
5,450-499,-971円,151分,99.1%,2818件
6,500-549,-782円,150分,99.3%,2639件
7,550-599,-328円,145分,99.7%,2510件
8,600-649,-746円,146分,99.3%,2204件
9,650-699,-350円,143分,99.7%,2147件
10,700-749,245円,140分,100.2%,2020件
11,750-799,496円,138分,100.5%,1906件
12,800-849,269円,134分,100.3%,3452件
13,850-899,352円,135分,100.3%,1960件
14,900-949,366円,132分,100.4%,2026件
15,950-999,689円,129分,100.7%,1730件
16,1000-1049,950円,127分,101%,1550件
17,1050-1099,1215円,124分,101.3%,1536件
18,1100-1149,736円,123分,100.8%,1487件
19,1150-1199,852円,120分,100.9%,1361件
20,1200-1249,1657円,116分,101.9%,1414件
21,1250-1299,2184円,115分,102.5%,1270件
22,1300-1349,1816円,113分,102.1%,1304件
23,1350-1399,2003円,109分,102.5%,1291件
24,1400-1449,2014円,106分,102.5%,1262件
25,1450-1499,2083円,104分,102.7%,1265件
26,1500-1549,2913円,100分,103.9%,1203件
27,1550-1599,2998円,97分,104.1%,1196件
28,1600-1649,3195円,96分,104.5%,1086件
29,1650-1699,3252円,92分,104.7%,1111件
30,1700-1749,3391円,91分,105%,1040件
31,1750-1799,3112円,87分,104.8%,1045件
32,1800-1849,3587円,84分,105.7%,973件
33,1850-1899,3974円,80分,106.6%,1013件
34,1900-1949,3887円,77分,106.8%,963件
35,1950-1999,4218円,73分,107.7%,934件
36,2000-2049,4093円,69分,107.9%,952件
37,2050-2099,4501円,67分,109%,892件
38,2100-2149,4545円,65分,109.4%,895件
39,2150-2199,5087円,61分,111.1%,909件
40,2200-2249,5145円,58分,111.9%,800件
41,2250-2299,4823円,54分,111.9%,799件
42,2300-2349,5438円,51分,114.1%,786件
43,2350-2399,5974円,48分,116.8%,791件
44,2400-2449,6380円,46分,118.4%,730件
45,2450-2499,6196円,45分,118.5%,755件
46,2500-2549,7149円,42分,122.5%,696件
47,2550-2599,7622円,42分,124.5%,679件
48,2600-2649,8005円,39分,127.1%,634件
49,2650-2699,8581円,38分,130.3%,574件
50,2700-2749,9497円,34分,136.8%,479件
51,2750-2799,10240円,32分,143.2%,412件
52,2800-2849,10811円,29分,150.4%,329件
53,2850-2899,12151円,26分,162.9%,242件
54,2900-2949,13029円,22分,179.1%,188件
