,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5815円,119分,106.5%,180件
1,1300-1349,6024円,113分,107.1%,209件
2,1350-1399,5021円,113分,105.9%,224件
3,1400-1449,5698円,110分,106.9%,211件
4,1450-1499,6240円,104分,108%,175件
5,1500-1549,5736円,108分,107.1%,185件
6,1550-1599,6559円,100分,108.7%,197件
7,1600-1649,5622円,99分,107.6%,199件
8,1650-1699,7196円,92分,110.4%,208件
9,1700-1749,5308円,91分,107.8%,188件
10,1750-1799,7775円,85分,112.2%,186件
11,1800-1849,7584円,86分,111.8%,185件
12,1850-1899,6602円,81分,110.9%,153件
13,1900-1949,6808円,78分,111.6%,169件
14,1950-1999,7356円,73分,113.5%,153件
15,2000-2049,7474円,70分,114.2%,161件
16,2050-2099,8482円,67分,116.9%,140件
17,2100-2149,9041円,64分,118.9%,137件
18,2150-2199,8035円,57分,118.8%,112件
19,2200-2249,7903円,57分,118.5%,120件
20,2250-2299,7989円,53分,119.9%,125件
21,2300-2349,7679円,51分,119.9%,120件
22,2350-2399,6268円,51分,116.3%,113件
23,2400-2449,8899円,45分,126.5%,112件
24,2450-2499,8517円,44分,125.8%,109件
25,2500-2549,8685円,43分,126.7%,106件
26,2550-2599,9047円,41分,129.2%,104件
27,2600-2649,10178円,38分,135.7%,92件
28,2650-2699,9596円,38分,133.8%,101件
29,2700-2749,10590円,36分,138.8%,91件
30,2750-2799,11830円,32分,149%,84件
31,2800-2849,12522円,30分,155%,65件
32,2850-2899,13481円,26分,167.9%,83件
33,2900-2949,14081円,26分,171%,72件
