,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5062円,119分,105.7%,1513件
1,1250-1299,5113円,118分,105.8%,1436件
2,1300-1349,5023円,114分,105.9%,1493件
3,1350-1399,5670円,110分,106.9%,1463件
4,1400-1449,4855円,107分,106.1%,1346件
5,1450-1499,5767円,106分,107.3%,1168件
6,1500-1549,5768円,104分,107.4%,1192件
7,1550-1599,5869円,102分,107.7%,1206件
8,1600-1649,5627円,97分,107.7%,1112件
9,1650-1699,6045円,93分,108.7%,1160件
10,1700-1749,6145円,90分,109.1%,1045件
11,1750-1799,6782円,88分,110.3%,1053件
12,1800-1849,6039円,83分,109.6%,1044件
13,1850-1899,6312円,81分,110.3%,949件
14,1900-1949,6262円,78分,110.7%,984件
15,1950-1999,6262円,77分,110.9%,939件
16,2000-2049,6711円,72分,112.4%,909件
17,2050-2099,7237円,69分,114%,850件
18,2100-2149,6966円,66分,114.1%,886件
19,2150-2199,7290円,63分,115.5%,791件
20,2200-2249,6816円,60分,115.2%,773件
21,2250-2299,7094円,56分,116.9%,717件
22,2300-2349,7507円,51分,119.6%,733件
23,2350-2399,7311円,49分,120.1%,717件
24,2400-2449,7632円,47分,121.6%,676件
25,2450-2499,8511円,45分,125.3%,734件
26,2500-2549,8997円,43分,128%,688件
27,2550-2599,8912円,42分,128.5%,676件
28,2600-2649,9792円,40分,132.9%,600件
29,2650-2699,10252円,38分,136.1%,592件
30,2700-2749,11033円,35分,141.8%,530件
31,2750-2799,11661円,33分,146.6%,482件
32,2800-2849,12677円,30分,156.1%,420件
33,2850-2899,13390円,27分,166.7%,364件
34,2900-2949,14326円,24分,179.2%,278件
