,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7566円,134分,107.5%,37件
1,950-999,9917円,122分,110.8%,41件
2,1000-1049,9312円,108分,111.5%,49件
3,1050-1099,6515円,119分,107.3%,70件
4,1100-1149,7480円,122分,108.2%,67件
5,1150-1199,8413円,119分,109.4%,75件
6,1200-1249,7081円,114分,108.3%,82件
7,1250-1299,6355円,117分,107.3%,92件
8,1300-1349,9606円,114分,111.3%,86件
9,1350-1399,9710円,107分,112.1%,97件
10,1400-1449,8118円,107分,110.1%,104件
11,1450-1499,6570円,104分,108.4%,125件
12,1500-1549,9482円,101分,112.5%,123件
13,1550-1599,9528円,102分,112.5%,125件
14,1600-1649,9264円,93分,113.3%,132件
15,1650-1699,10399円,85分,116.3%,129件
16,1700-1749,9773円,86分,115.2%,104件
17,1750-1799,10414円,87分,116%,107件
18,1800-1849,10352円,81分,117.1%,97件
19,1850-1899,9031円,77分,115.7%,107件
20,1900-1949,9590円,79分,116.3%,92件
21,1950-1999,9793円,69分,118.8%,89件
22,2000-2049,9137円,69分,117.5%,81件
23,2050-2099,9487円,67分,118.8%,97件
24,2100-2149,10059円,63分,121.4%,85件
25,2150-2199,12107円,58分,127.9%,67件
26,2200-2249,11828円,59分,126.5%,77件
27,2250-2299,10466円,52分,127.1%,62件
28,2300-2349,12911円,45分,138%,55件
29,2350-2399,9711円,45分,129%,54件
30,2400-2449,10172円,40分,134.3%,41件
31,2450-2499,9927円,38分,134.7%,64件
32,2500-2549,12211円,32分,150.3%,64件
33,2550-2599,11705円,33分,147.4%,53件
34,2600-2649,12070円,35分,145.6%,52件
35,2650-2699,12227円,35分,146.7%,44件
36,2700-2749,13448円,30分,159%,46件
37,2750-2799,12998円,30分,158.5%,47件
38,2800-2849,14524円,29分,166.8%,37件
39,2850-2899,14738円,25分,178.7%,48件
40,2900-2949,14544円,21分,190.4%,40件
