,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5757円,128分,106%,476件
1,1000-1049,5189円,128分,105.4%,444件
2,1050-1099,6420円,123分,107%,444件
3,1100-1149,5745円,124分,106.2%,543件
4,1150-1199,5925円,119分,106.7%,521件
5,1200-1249,5680円,117分,106.5%,558件
6,1250-1299,6472円,115分,107.5%,444件
7,1300-1349,5618円,109分,106.9%,467件
8,1350-1399,6305円,111分,107.6%,402件
9,1400-1449,6177円,107分,107.7%,405件
10,1450-1499,6260円,106分,107.9%,336件
11,1500-1549,6178円,99分,108.3%,329件
12,1550-1599,7197円,99分,109.7%,345件
13,1600-1649,7182円,95分,110.1%,290件
14,1650-1699,6906円,94分,109.8%,304件
15,1700-1749,7371円,90分,110.9%,324件
16,1750-1799,7035円,86分,110.9%,320件
17,1800-1849,7185円,86分,111.1%,314件
18,1850-1899,7413円,81分,112.2%,240件
19,1900-1949,7532円,77分,113%,255件
20,1950-1999,8265円,74分,114.8%,251件
21,2000-2049,8802円,71分,116.5%,254件
22,2050-2099,7550円,68分,114.8%,242件
23,2100-2149,8231円,65分,116.9%,230件
24,2150-2199,8320円,59分,118.8%,227件
25,2200-2249,8082円,54分,120.1%,232件
26,2250-2299,8187円,50分,121.8%,207件
27,2300-2349,8764円,46分,125.5%,203件
28,2350-2399,8620円,46分,125.2%,187件
29,2400-2449,8674円,43分,126.9%,187件
30,2450-2499,9707円,41分,131.7%,171件
31,2500-2549,9631円,42分,130.8%,177件
32,2550-2599,10362円,41分,134.1%,159件
33,2600-2649,10508円,39分,135.6%,164件
34,2650-2699,10685円,37分,138.8%,157件
35,2700-2749,11174円,35分,142.5%,158件
36,2750-2799,11831円,33分,148.3%,136件
37,2800-2849,12682円,30分,156.5%,125件
38,2850-2899,13481円,27分,166.4%,157件
39,2900-2949,14311円,23分,181.9%,128件
