,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4070円,126分,104.3%,1536件
1,1100-1149,3533円,125分,103.8%,1487件
2,1150-1199,3585円,122分,103.9%,1361件
3,1200-1249,4346円,118分,104.9%,1414件
4,1250-1299,4877円,117分,105.6%,1270件
5,1300-1349,4439円,115分,105.1%,1304件
6,1350-1399,4526円,111分,105.4%,1291件
7,1400-1449,4488円,108分,105.5%,1262件
8,1450-1499,4497円,106分,105.7%,1265件
9,1500-1549,5305円,102分,106.9%,1203件
10,1550-1599,5312円,99分,107.1%,1196件
11,1600-1649,5483円,98分,107.5%,1086件
12,1650-1699,5458円,94分,107.7%,1111件
13,1700-1749,5575円,93分,108%,1040件
14,1750-1799,5174円,89分,107.8%,1045件
15,1800-1849,5605円,85分,108.7%,973件
16,1850-1899,5921円,82分,109.6%,1013件
17,1900-1949,5719円,78分,109.8%,963件
18,1950-1999,6006円,75分,110.7%,934件
19,2000-2049,5756円,70分,110.9%,952件
20,2050-2099,6124円,68分,111.9%,892件
21,2100-2149,6122円,66分,112.4%,895件
22,2150-2199,6609円,62分,114.1%,909件
23,2200-2249,6599円,59分,114.9%,800件
24,2250-2299,6160円,55分,114.9%,799件
25,2300-2349,6723円,53分,117%,786件
26,2350-2399,7207円,49分,119.8%,791件
27,2400-2449,7601円,47分,121.4%,730件
28,2450-2499,7417円,46分,121.7%,755件
29,2500-2549,8370円,44分,125.7%,696件
30,2550-2599,8843円,43分,127.7%,679件
31,2600-2649,9226円,40分,130.4%,634件
32,2650-2699,9802円,39分,133.6%,574件
33,2700-2749,10718円,36分,140.2%,479件
34,2750-2799,11461円,33分,146.7%,412件
35,2800-2849,12032円,30分,154.1%,329件
36,2850-2899,13372円,27分,166.5%,242件
37,2900-2949,14250円,23分,182.5%,188件
