,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2357円,146分,102.2%,93件
1,600-649,3937円,141分,103.7%,156件
2,650-699,3506円,142分,103.3%,288件
3,700-749,3406円,140分,103.2%,366件
4,750-799,5020円,132分,105.1%,384件
5,800-849,4074円,131分,104.1%,363件
6,850-899,4335円,131分,104.4%,402件
7,900-949,4352円,130分,104.5%,380件
8,950-999,4175円,131分,104.3%,398件
9,1000-1049,5231円,122分,105.7%,414件
10,1050-1099,4493円,123分,104.9%,374件
11,1100-1149,5520円,118分,106.2%,365件
12,1150-1199,4780円,121分,105.3%,444件
13,1200-1249,5128円,114分,106%,429件
14,1250-1299,5354円,113分,106.3%,466件
15,1300-1349,5860円,111分,107%,363件
16,1350-1399,5112円,106分,106.5%,391件
17,1400-1449,5927円,107分,107.4%,327件
18,1450-1499,5637円,102分,107.4%,329件
19,1500-1549,5818円,101分,107.6%,288件
20,1550-1599,5445円,95分,107.7%,280件
21,1600-1649,6886円,94分,109.8%,285件
22,1650-1699,6427円,91分,109.4%,230件
23,1700-1749,6500円,89分,109.7%,256件
24,1750-1799,7500円,85分,111.8%,278件
25,1800-1849,6669円,82分,110.8%,272件
26,1850-1899,6626円,82分,110.8%,261件
27,1900-1949,7096円,79分,112%,199件
28,1950-1999,7071円,73分,112.8%,214件
29,2000-2049,7961円,70分,115.2%,202件
30,2050-2099,8509円,67分,116.8%,207件
31,2100-2149,7390円,64分,115.4%,203件
32,2150-2199,8060円,60分,117.9%,196件
33,2200-2249,8146円,53分,120.4%,191件
34,2250-2299,8114円,49分,122.1%,201件
35,2300-2349,8088円,45分,123.9%,179件
36,2350-2399,9170円,42分,129.1%,176件
37,2400-2449,9091円,41分,129.3%,158件
38,2450-2499,8592円,41分,127.9%,154件
39,2500-2549,9988円,38分,135.3%,142件
40,2550-2599,9902円,39分,133.6%,144件
41,2600-2649,10712円,37分,138.5%,138件
42,2650-2699,10837円,37分,139.4%,136件
43,2700-2749,10987円,33分,144.2%,132件
44,2750-2799,11398円,32分,147.9%,134件
45,2800-2849,12283円,30分,155%,112件
46,2850-2899,13091円,26分,166.7%,100件
47,2900-2949,13984円,24分,179.2%,122件
