,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,498円,148分,100.4%,118件
1,550-599,2263円,140分,102.2%,199件
2,600-649,1504円,143分,101.4%,342件
3,650-699,1444円,141分,101.4%,429件
4,700-749,2674円,134分,102.7%,451件
5,750-799,1906円,134分,101.9%,432件
6,800-849,1850円,133分,101.8%,455件
7,850-899,2387円,129分,102.5%,459件
8,900-949,2204円,132分,102.2%,476件
9,950-999,2979円,125分,103.2%,476件
10,1000-1049,2419円,126分,102.6%,444件
11,1050-1099,3698円,121分,104.1%,444件
12,1100-1149,3026円,122分,103.3%,543件
13,1150-1199,3318円,116分,103.8%,521件
14,1200-1249,3127円,115分,103.6%,558件
15,1250-1299,3916円,112分,104.6%,444件
16,1300-1349,3244円,107分,104%,467件
17,1350-1399,3826円,109分,104.7%,402件
18,1400-1449,3821円,105分,104.9%,405件
19,1450-1499,3914円,104分,105%,336件
20,1500-1549,3985円,98分,105.4%,329件
21,1550-1599,4944円,97分,106.8%,345件
22,1600-1649,5030円,93分,107.2%,290件
23,1650-1699,4776円,92分,106.9%,304件
24,1700-1749,5296円,88分,108%,324件
25,1750-1799,5076円,84分,108%,320件
26,1800-1849,5215円,84分,108.2%,314件
27,1850-1899,5529円,80分,109.3%,240件
28,1900-1949,5724円,76分,110.1%,255件
29,1950-1999,6463円,73分,111.8%,251件
30,2000-2049,7053円,70分,113.5%,254件
31,2050-2099,5965円,67分,112%,242件
32,2100-2149,6674円,64分,114%,230件
33,2150-2199,6878円,58分,115.9%,227件
34,2200-2249,6780円,53分,117.2%,232件
35,2250-2299,6962円,49分,119%,207件
36,2300-2349,7615円,45分,122.6%,203件
37,2350-2399,7479円,45分,122.3%,187件
38,2400-2449,7557円,42分,124%,187件
39,2450-2499,8591円,40分,128.8%,171件
40,2500-2549,8514円,41分,127.9%,177件
41,2550-2599,9245円,40分,131.2%,159件
42,2600-2649,9392円,38分,132.6%,164件
43,2650-2699,9569円,36分,135.7%,157件
44,2700-2749,10057円,34分,139.3%,158件
45,2750-2799,10715円,32分,145.1%,136件
46,2800-2849,11565円,29分,153.3%,125件
47,2850-2899,12365円,26分,163.2%,157件
48,2900-2949,13194円,22分,178.9%,128件
