,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2852円,128分,103%,36件
1,950-999,1032円,120分,101.1%,43件
2,1000-1049,2642円,126分,102.8%,41件
3,1050-1099,2351円,113分,102.8%,53件
4,1100-1149,4356円,117分,105%,45件
5,1150-1199,2107円,120分,102.3%,64件
6,1200-1249,331円,112分,100.4%,57件
7,1250-1299,2669円,108分,103.3%,65件
8,1300-1349,4299円,103分,105.5%,82件
9,1350-1399,3289円,107分,104.1%,84件
10,1400-1449,4280円,104分,105.5%,86件
11,1450-1499,4166円,103分,105.4%,86件
12,1500-1549,3193円,99分,104.3%,95件
13,1550-1599,2799円,99分,103.8%,109件
14,1600-1649,3827円,92分,105.5%,95件
15,1650-1699,3926円,91分,105.8%,85件
16,1700-1749,3751円,93分,105.4%,100件
17,1750-1799,5540円,82分,109%,93件
18,1800-1849,4675円,85分,107.4%,99件
19,1850-1899,6299円,76分,111%,105件
20,1900-1949,3685円,76分,106.4%,88件
21,1950-1999,6522円,68分,112.8%,84件
22,2000-2049,6783円,72分,112.6%,99件
23,2050-2099,5885円,64分,112.3%,72件
24,2100-2149,4926円,64分,110.3%,77件
25,2150-2199,5618円,57分,113.1%,68件
26,2200-2249,7960円,51分,121%,84件
27,2250-2299,5966円,49分,116.1%,48件
28,2300-2349,7637円,45分,122.8%,61件
29,2350-2399,7611円,41分,125%,51件
30,2400-2449,7491円,42分,123.8%,50件
31,2450-2499,7486円,39分,125.6%,57件
32,2500-2549,8604円,39分,129.7%,60件
33,2550-2599,8272円,39分,128.1%,61件
34,2600-2649,8297円,40分,127.8%,46件
35,2650-2699,8546円,37分,130.8%,49件
36,2700-2749,9439円,34分,137.5%,52件
37,2750-2799,9900円,31分,142.6%,47件
38,2800-2849,10519円,28分,150.4%,33件
39,2850-2899,11290円,24分,163.6%,50件
40,2900-2949,12974円,24分,172.5%,38件
