,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4889円,129分,105%,272件
1,950-999,3601円,133分,103.6%,277件
2,1000-1049,4733円,130分,104.9%,269件
3,1050-1099,5381円,124分,105.8%,311件
4,1100-1149,4057円,126分,104.3%,327件
5,1150-1199,4338円,121分,104.8%,360件
6,1200-1249,5655円,116分,106.5%,353件
7,1250-1299,5770円,119分,106.5%,351件
8,1300-1349,5306円,112分,106.3%,342件
9,1350-1399,6056円,105分,107.7%,343件
10,1400-1449,5613円,106分,107%,330件
11,1450-1499,5812円,105分,107.4%,334件
12,1500-1549,5685円,102分,107.4%,283件
13,1550-1599,4908円,100分,106.5%,273件
14,1600-1649,5619円,97分,107.7%,274件
15,1650-1699,6144円,93分,108.8%,286件
16,1700-1749,6066円,90分,109%,249件
17,1750-1799,5502円,88分,108.3%,255件
18,1800-1849,6424円,87分,109.9%,263件
19,1850-1899,6657円,80分,111.1%,223件
20,1900-1949,7198円,81分,111.8%,199件
21,1950-1999,6879円,74分,112.4%,216件
22,2000-2049,8119円,70分,115.4%,197件
23,2050-2099,5620円,69分,110.8%,173件
24,2100-2149,7753円,63分,116.4%,162件
25,2150-2199,6691円,59分,115.1%,179件
26,2200-2249,7054円,55分,116.9%,184件
27,2250-2299,8213円,50分,121.9%,164件
28,2300-2349,7916円,50分,121.2%,157件
29,2350-2399,7126円,48分,119.8%,143件
30,2400-2449,8745円,44分,126.8%,140件
31,2450-2499,7844円,46分,122.7%,140件
32,2500-2549,8764円,42分,127.5%,123件
33,2550-2599,9422円,42分,130.2%,130件
34,2600-2649,9100円,41分,129.9%,114件
35,2650-2699,10138円,36分,137.1%,120件
36,2700-2749,11019円,35分,141.7%,145件
37,2750-2799,11413円,33分,146.8%,124件
38,2800-2849,12356円,30分,155.8%,110件
39,2850-2899,14037円,26分,171%,107件
40,2900-2949,14204円,25分,177.2%,102件
