,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,4547円,112分,105.4%,1836件
1,1400-1449,5228円,109分,106.4%,1730件
2,1450-1499,5377円,107分,106.7%,1749件
3,1500-1549,5343円,104分,106.9%,1625件
4,1550-1599,5444円,100分,107.3%,1633件
5,1600-1649,5778円,98分,107.8%,1540件
6,1650-1699,5242円,95分,107.3%,1511件
7,1700-1749,5650円,92分,108.2%,1446件
8,1750-1799,5981円,88分,109%,1456件
9,1800-1849,5477円,85分,108.6%,1403件
10,1850-1899,5616円,82分,109.1%,1368件
11,1900-1949,5579円,78分,109.5%,1373件
12,1950-1999,6305円,76分,111.1%,1330件
13,2000-2049,6094円,73分,111.2%,1312件
14,2050-2099,6415円,70分,112.2%,1268件
15,2100-2149,6362円,67分,112.7%,1169件
16,2150-2199,5952円,63分,112.6%,1164件
17,2200-2249,6778円,60分,115%,1147件
18,2250-2299,6816円,56分,116.3%,1147件
19,2300-2349,6887円,53分,117.4%,1061件
20,2350-2399,6930円,50分,118.7%,1096件
21,2400-2449,7517円,48分,121%,1015件
22,2450-2499,8023円,46分,123.2%,1015件
23,2500-2549,8407円,45分,125.1%,954件
24,2550-2599,9086円,43分,128.1%,853件
25,2600-2649,9663円,40分,132.3%,708件
26,2650-2699,10192円,38分,135.4%,631件
27,2700-2749,10774円,36分,140.4%,473件
28,2750-2799,11752円,33分,147%,370件
29,2800-2849,12517円,30分,155.8%,317件
30,2850-2899,13950円,27分,168.9%,264件
31,2900-2949,14291円,25分,176.7%,192件
