,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2931円,142分,102.7%,157件
1,700-749,2764円,141分,102.6%,171件
2,750-799,2657円,139分,102.6%,193件
3,800-849,2196円,139分,102.1%,235件
4,850-899,2723円,135分,102.7%,231件
5,900-949,3064円,133分,103.1%,232件
6,950-999,3902円,128分,104.1%,306件
7,1000-1049,4089円,126分,104.3%,287件
8,1050-1099,3196円,124分,103.4%,342件
9,1100-1149,4067円,125分,104.3%,332件
10,1150-1199,3509円,120分,103.9%,341件
11,1200-1249,3087円,118分,103.5%,389件
12,1250-1299,3919円,118分,104.4%,381件
13,1300-1349,4138円,113分,104.9%,323件
14,1350-1399,3547円,114分,104.1%,337件
15,1400-1449,4170円,107分,105.2%,351件
16,1450-1499,3620円,107分,104.5%,339件
17,1500-1549,4407円,101分,105.8%,341件
18,1550-1599,3790円,98分,105.1%,334件
19,1600-1649,5624円,95分,107.9%,333件
20,1650-1699,5762円,94分,108.2%,368件
21,1700-1749,4691円,90分,107%,295件
22,1750-1799,4951円,88分,107.5%,300件
23,1800-1849,5695円,83分,109.2%,283件
24,1850-1899,5764円,78分,109.8%,280件
25,1900-1949,6381円,77分,111.1%,255件
26,1950-1999,6264円,74分,111.2%,248件
27,2000-2049,6119円,69分,111.8%,229件
28,2050-2099,6839円,68分,113.4%,227件
29,2100-2149,7095円,63分,114.9%,224件
30,2150-2199,6097円,62分,113%,221件
31,2200-2249,4743円,61分,110.3%,199件
32,2250-2299,6575円,53分,116.6%,184件
33,2300-2349,6578円,52分,117%,181件
34,2350-2399,6821円,48分,118.9%,188件
35,2400-2449,6847円,47分,119.3%,185件
36,2450-2499,7431円,44分,122.6%,158件
37,2500-2549,7124円,44分,121.8%,172件
38,2550-2599,7806円,43分,124.1%,140件
39,2600-2649,9332円,38分,132.7%,158件
40,2650-2699,9933円,38分,135.1%,125件
41,2700-2749,10486円,34分,141.3%,155件
42,2750-2799,10749円,34分,141.6%,123件
43,2800-2849,11999円,30分,154%,116件
44,2850-2899,13176円,26分,167.5%,113件
45,2900-2949,13941円,24分,177.9%,116件
