,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2221円,146分,102%,1634件
1,650-699,1976円,145分,101.8%,1513件
2,700-749,2509円,140分,102.4%,1465件
3,750-799,2290円,140分,102.2%,1297件
4,800-849,2652円,138分,102.6%,1277件
5,850-899,3124円,135分,103.1%,1145件
6,900-949,3532円,132分,103.6%,1098件
7,950-999,2865円,130分,102.9%,1979件
8,1000-1049,2708円,129分,102.8%,1105件
9,1050-1099,3239円,124分,103.5%,1193件
10,1100-1149,3275円,124分,103.5%,1013件
11,1150-1199,3698円,121分,104.1%,938件
12,1200-1249,3653円,117分,104.2%,896件
13,1250-1299,3849円,116分,104.4%,915件
14,1300-1349,3511円,113分,104.1%,816件
15,1350-1399,4028円,110分,104.9%,792件
16,1400-1449,5027円,108分,106.2%,738件
17,1450-1499,4459円,106分,105.6%,759件
18,1500-1549,4522円,102分,105.9%,782件
19,1550-1599,4493円,99分,106.1%,752件
20,1600-1649,4858円,96分,106.7%,733件
21,1650-1699,5535円,92分,108%,705件
22,1700-1749,5754円,90分,108.5%,689件
23,1750-1799,5260円,89分,107.9%,612件
24,1800-1849,5597円,84分,108.9%,641件
25,1850-1899,6236円,83分,110%,611件
26,1900-1949,5819円,77分,110%,597件
27,1950-1999,6162円,75分,110.9%,562件
28,2000-2049,5817円,71分,110.9%,551件
29,2050-2099,6711円,66分,113.5%,564件
30,2100-2149,6854円,63分,114.4%,559件
31,2150-2199,5890円,59分,113.3%,553件
32,2200-2249,6713円,57分,115.7%,525件
33,2250-2299,6687円,55分,116.4%,517件
34,2300-2349,7036円,50分,118.7%,529件
35,2350-2399,6642円,48分,118.3%,439件
36,2400-2449,6916円,46分,119.9%,486件
37,2450-2499,7685円,45分,122.8%,453件
38,2500-2549,8210円,43分,125.6%,449件
39,2550-2599,8804円,42分,128.2%,417件
40,2600-2649,8584円,39分,129%,444件
41,2650-2699,9484円,38分,133.6%,368件
42,2700-2749,10404円,35分,139.6%,388件
43,2750-2799,11028円,32分,145.8%,366件
44,2800-2849,11731円,30分,151.7%,327件
45,2850-2899,12931円,27分,163.4%,243件
46,2900-2949,13820円,23分,179.9%,189件
