,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2822円,143分,102.6%,767件
1,600-649,2388円,144分,102.2%,757件
2,650-699,2544円,141分,102.4%,794件
3,700-749,2681円,140分,102.5%,797件
4,750-799,2436円,140分,102.3%,810件
5,800-849,2802円,137分,102.7%,820件
6,850-899,2809円,134分,102.8%,793件
7,900-949,3683円,131分,103.7%,756件
8,950-999,2650円,131分,102.7%,903件
9,1000-1049,3363円,125分,103.6%,896件
10,1050-1099,3191円,125分,103.4%,944件
11,1100-1149,3760円,122分,104.1%,805件
12,1150-1199,3668円,117分,104.2%,809件
13,1200-1249,3678円,119分,104.1%,736件
14,1250-1299,4288円,115分,105%,713件
15,1300-1349,4379円,114分,105.1%,628件
16,1350-1399,3628円,109分,104.4%,578件
17,1400-1449,4091円,105分,105.2%,586件
18,1450-1499,4990円,104分,106.4%,537件
19,1500-1549,4089円,103分,105.3%,507件
20,1550-1599,4801円,99分,106.4%,556件
21,1600-1649,4905円,95分,106.9%,532件
22,1650-1699,4890円,93分,107%,526件
23,1700-1749,5669円,91分,108.3%,430件
24,1750-1799,5519円,87分,108.4%,447件
25,1800-1849,5967円,84分,109.4%,442件
26,1850-1899,5624円,81分,109.2%,432件
27,1900-1949,5464円,77分,109.4%,423件
28,1950-1999,6251円,73分,111.4%,392件
29,2000-2049,6216円,71分,111.7%,376件
30,2050-2099,5836円,66分,111.8%,377件
31,2100-2149,6116円,64分,112.8%,355件
32,2150-2199,6172円,59分,114%,351件
33,2200-2249,6735円,57分,115.8%,329件
34,2250-2299,6480円,54分,116.1%,320件
35,2300-2349,7134円,49分,119.4%,318件
36,2350-2399,7435円,47分,121.2%,312件
37,2400-2449,7705円,46分,122.2%,276件
38,2450-2499,7673円,45分,122.8%,269件
39,2500-2549,7775円,43分,124%,264件
40,2550-2599,8931円,40分,129.5%,286件
41,2600-2649,8832円,40分,129.8%,241件
42,2650-2699,9887円,37分,136%,232件
43,2700-2749,10370円,35分,139.8%,269件
44,2750-2799,11163円,32分,146.1%,236件
45,2800-2849,11696円,29分,154%,250件
46,2850-2899,12828円,26分,164.8%,210件
47,2900-2949,13498円,23分,179.3%,197件
