,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2401円,139分,102.3%,25件
1,700-749,3713円,123分,104%,39件
2,750-799,2609円,150分,102.3%,52件
3,800-849,5527円,133分,105.6%,50件
4,850-899,2767円,135分,102.7%,54件
5,900-949,3449円,136分,103.4%,61件
6,950-999,3532円,131分,103.6%,79件
7,1000-1049,3717円,127分,103.9%,82件
8,1050-1099,3341円,127分,103.5%,101件
9,1100-1149,4635円,128分,104.8%,116件
10,1150-1199,4038円,122分,104.4%,122件
11,1200-1249,4986円,112分,105.9%,130件
12,1250-1299,5072円,116分,105.9%,135件
13,1300-1349,5096円,108分,106.3%,127件
14,1350-1399,4561円,109分,105.6%,135件
15,1400-1449,3185円,107分,104%,154件
16,1450-1499,4084円,104分,105.2%,138件
17,1500-1549,4852円,100分,106.5%,173件
18,1550-1599,4941円,97分,106.8%,152件
19,1600-1649,5569円,97分,107.7%,166件
20,1650-1699,6216円,95分,108.7%,161件
21,1700-1749,5711円,90分,108.5%,139件
22,1750-1799,4800円,86分,107.4%,165件
23,1800-1849,5499円,81分,109.1%,173件
24,1850-1899,5119円,80分,108.6%,155件
25,1900-1949,6548円,77分,111.4%,147件
26,1950-1999,5810円,74分,110.5%,119件
27,2000-2049,4364円,73分,108%,123件
28,2050-2099,6390円,69分,112.3%,123件
29,2100-2149,6598円,66分,113.3%,109件
30,2150-2199,6714円,59分,115.2%,132件
31,2200-2249,6607円,57分,115.5%,104件
32,2250-2299,7242円,51分,118.9%,103件
33,2300-2349,6639円,51分,117.3%,111件
34,2350-2399,7361円,46分,121.1%,98件
35,2400-2449,7528円,45分,122.1%,82件
36,2450-2499,7442円,45分,122%,95件
37,2500-2549,8004円,43分,124.8%,94件
38,2550-2599,7672円,42分,124.4%,80件
39,2600-2649,9445円,38分,132.8%,75件
40,2650-2699,9620円,37分,134.3%,66件
41,2700-2749,10624円,33分,142.5%,68件
42,2750-2799,11304円,34分,144.9%,93件
43,2800-2849,11723円,30分,152.6%,76件
44,2850-2899,13167円,27分,165.8%,61件
45,2900-2949,14385円,23分,181.9%,60件
