,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-2131円,161分,98.2%,3958件
1,200-249,-2165円,161分,98.2%,5030件
2,250-299,-2147円,160分,98.2%,4444件
3,300-349,-1692円,156分,98.6%,4200件
4,350-399,-1529円,155分,98.7%,3705件
5,400-449,-1471円,152分,98.7%,3363件
6,450-499,-1259円,151分,98.9%,3154件
7,500-549,-915円,148分,99.2%,3037件
8,550-599,-1175円,147分,98.9%,2669件
9,600-649,-776円,145分,99.3%,2600件
10,650-699,-197円,141分,99.8%,2447件
11,700-749,51円,140分,100%,2316件
12,750-799,-161円,136分,99.8%,4201件
13,800-849,-40円,136分,100%,2416件
14,850-899,-122円,134分,99.9%,2444件
15,900-949,148円,131分,100.1%,2042件
16,950-999,563円,129分,100.6%,1885件
17,1000-1049,615円,126分,100.7%,1837件
18,1050-1099,334円,125分,100.4%,1777件
19,1100-1149,508円,122分,100.6%,1672件
20,1150-1199,1142円,118分,101.3%,1710件
21,1200-1249,1807円,117分,102.1%,1539件
22,1250-1299,1243円,115分,101.4%,1573件
23,1300-1349,1865円,111分,102.2%,1592件
24,1350-1399,1367円,109分,101.7%,1507件
25,1400-1449,1788円,107分,102.2%,1543件
26,1450-1499,2461円,103分,103.2%,1458件
27,1500-1549,2489円,100分,103.3%,1454件
28,1550-1599,2697円,98分,103.7%,1335件
29,1600-1649,2801円,94分,104%,1347件
30,1650-1699,3108円,93分,104.4%,1269件
31,1700-1749,2683円,90分,104%,1261件
32,1750-1799,3214円,86分,105%,1192件
33,1800-1849,3476円,83分,105.6%,1204件
34,1850-1899,3433円,80分,105.7%,1177件
35,1900-1949,3661円,77分,106.4%,1119件
36,1950-1999,3656円,72分,106.8%,1143件
37,2000-2049,4152円,70分,107.9%,1100件
38,2050-2099,4104円,68分,108.1%,1087件
39,2100-2149,4720円,64分,109.8%,1076件
40,2150-2199,4702円,62分,110.2%,988件
41,2200-2249,4554円,58分,110.5%,970件
42,2250-2299,5055円,55分,112.2%,960件
43,2300-2349,5522円,50分,114.6%,968件
44,2350-2399,5698円,48分,115.7%,885件
45,2400-2449,5879円,46分,117.2%,938件
46,2450-2499,6542円,44分,119.8%,844件
47,2500-2549,6926円,43分,121.4%,826件
48,2550-2599,7409円,41分,124%,786件
49,2600-2649,7981円,40分,126.8%,700件
50,2650-2699,8688円,37分,131.5%,584件
51,2700-2749,9359円,34分,136.3%,514件
52,2750-2799,10034円,31分,142.7%,397件
53,2800-2849,11077円,29分,151.6%,300件
54,2850-2899,11994円,25分,163.4%,266件
55,2900-2949,13062円,23分,176.5%,182件
