,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3378円,137分,103.3%,60件
1,850-899,5453円,126分,105.8%,54件
2,900-949,4120円,118分,104.7%,66件
3,950-999,2394円,126分,102.5%,98件
4,1000-1049,3832円,126分,104.1%,105件
5,1050-1099,4576円,123分,105%,99件
6,1100-1149,3597円,120分,104%,128件
7,1150-1199,2817円,122分,103.1%,124件
8,1200-1249,5405円,117分,106.2%,136件
9,1250-1299,5952円,114分,107%,145件
10,1300-1349,4338円,111分,105.2%,154件
11,1350-1399,3647円,108分,104.5%,178件
12,1400-1449,5666円,104分,107.3%,171件
13,1450-1499,5744円,106分,107.2%,174件
14,1500-1549,5746円,98分,107.8%,172件
15,1550-1599,6730円,91分,109.9%,179件
16,1600-1649,6634円,92分,109.7%,157件
17,1650-1699,6588円,93分,109.4%,163件
18,1700-1749,6547円,86分,110.1%,142件
19,1750-1799,5687円,84分,109%,146件
20,1800-1849,6296円,84分,110%,135件
21,1850-1899,6379円,76分,111.2%,127件
22,1900-1949,6282円,75分,111.1%,117件
23,1950-1999,6692円,72分,112.3%,129件
24,2000-2049,7269円,69分,114%,120件
25,2050-2099,7572円,65分,115.6%,98件
26,2100-2149,8454円,66分,117%,109件
27,2150-2199,7522円,59分,116.9%,95件
28,2200-2249,9415円,53分,123.9%,82件
29,2250-2299,6816円,52分,117.4%,79件
30,2300-2349,7850円,46分,122.9%,71件
31,2350-2399,6985円,44分,121.2%,91件
32,2400-2449,9008円,39分,130.8%,96件
33,2450-2499,9334円,37分,134%,78件
34,2500-2549,8835円,41分,128.5%,66件
35,2550-2599,9401円,40分,131.5%,66件
36,2600-2649,10986円,35分,141.7%,69件
37,2650-2699,10347円,34分,140.7%,70件
38,2700-2749,11162円,33分,144.8%,61件
39,2750-2799,11176円,31分,148.5%,65件
40,2800-2849,11685円,28分,155.8%,56件
41,2850-2899,11547円,25分,162.5%,52件
42,2900-2949,14028円,23分,180.4%,64件
