,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1141円,147分,101%,2204件
1,650-699,1511円,145分,101.4%,2147件
2,700-749,2087円,141分,102%,2020件
3,750-799,2326円,140分,102.2%,1906件
4,800-849,2057円,136分,102%,3452件
5,850-899,2127円,136分,102.1%,1960件
6,900-949,2097円,133分,102.1%,2026件
7,950-999,2394円,131分,102.4%,1730件
8,1000-1049,2647円,129分,102.7%,1550件
9,1050-1099,2865円,125分,103.1%,1536件
10,1100-1149,2353円,124分,102.5%,1487件
11,1150-1199,2432円,121分,102.7%,1361件
12,1200-1249,3212円,117分,103.6%,1414件
13,1250-1299,3741円,116分,104.3%,1270件
14,1300-1349,3333円,114分,103.9%,1304件
15,1350-1399,3462円,110分,104.2%,1291件
16,1400-1449,3444円,107分,104.3%,1262件
17,1450-1499,3479円,105分,104.4%,1265件
18,1500-1549,4296円,101分,105.6%,1203件
19,1550-1599,4335円,98分,105.9%,1196件
20,1600-1649,4518円,97分,106.2%,1086件
21,1650-1699,4527円,93分,106.5%,1111件
22,1700-1749,4654円,92分,106.7%,1040件
23,1750-1799,4304円,88分,106.5%,1045件
24,1800-1849,4754円,85分,107.5%,973件
25,1850-1899,5099円,81分,108.4%,1013件
26,1900-1949,4946円,77分,108.5%,963件
27,1950-1999,5252円,74分,109.4%,934件
28,2000-2049,5054円,70分,109.7%,952件
29,2050-2099,5439円,68分,110.7%,892件
30,2100-2149,5457円,66分,111.1%,895件
31,2150-2199,5967円,62分,112.9%,909件
32,2200-2249,5985円,58分,113.7%,800件
33,2250-2299,5596円,55分,113.6%,799件
34,2300-2349,6181円,52分,115.8%,786件
35,2350-2399,6687円,48分,118.5%,791件
36,2400-2449,7085円,47分,120.2%,730件
37,2450-2499,6902円,45分,120.4%,755件
38,2500-2549,7855円,43分,124.3%,696件
39,2550-2599,8328円,42分,126.3%,679件
40,2600-2649,8711円,40分,129%,634件
41,2650-2699,9287円,38分,132.2%,574件
42,2700-2749,10203円,35分,138.8%,479件
43,2750-2799,10946円,32分,145.3%,412件
44,2800-2849,11517円,29分,152.6%,329件
45,2850-2899,12857円,26分,165%,242件
46,2900-2949,13735円,23分,181.1%,188件
