,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2313円,142分,102.2%,53件
1,700-749,3165円,139分,103%,68件
2,750-799,2575円,133分,102.6%,96件
3,800-849,4066円,137分,104%,92件
4,850-899,2566円,131分,102.6%,96件
5,900-949,3869円,132分,103.9%,114件
6,950-999,2376円,130分,102.4%,133件
7,1000-1049,2806円,129分,102.9%,117件
8,1050-1099,3621円,124分,103.9%,143件
9,1100-1149,4462円,120分,105%,176件
10,1150-1199,3724円,120分,104.1%,159件
11,1200-1249,4031円,120分,104.5%,197件
12,1250-1299,4047円,117分,104.6%,180件
13,1300-1349,4341円,111分,105.2%,209件
14,1350-1399,3366円,112分,104%,224件
15,1400-1449,4075円,108分,105%,211件
16,1450-1499,4686円,102分,106.1%,175件
17,1500-1549,4129円,106分,105.2%,185件
18,1550-1599,5042円,99分,106.8%,197件
19,1600-1649,4159円,98分,105.7%,199件
20,1650-1699,5769円,91分,108.5%,208件
21,1700-1749,4001円,90分,106%,188件
22,1750-1799,6409円,84分,110.2%,186件
23,1800-1849,6233円,84分,109.8%,185件
24,1850-1899,5360円,80分,109%,153件
25,1900-1949,5605円,77分,109.7%,169件
26,1950-1999,6213円,72分,111.6%,153件
27,2000-2049,6362円,69分,112.2%,161件
28,2050-2099,7381円,66分,115%,140件
29,2100-2149,7965円,63分,116.9%,137件
30,2150-2199,7077円,56分,116.8%,112件
31,2200-2249,6968円,56分,116.5%,120件
32,2250-2299,7111円,53分,118%,125件
33,2300-2349,6836円,51分,118%,120件
34,2350-2399,5496円,51分,114.5%,113件
35,2400-2449,8120円,44分,124.5%,112件
36,2450-2499,7745円,43分,123.8%,109件
37,2500-2549,7914円,43分,124.7%,106件
38,2550-2599,8275円,41分,127.2%,104件
39,2600-2649,9407円,37分,133.6%,92件
40,2650-2699,8824円,37分,131.6%,101件
41,2700-2749,9819円,36分,136.6%,91件
42,2750-2799,11058円,32分,146.8%,84件
43,2800-2849,11751円,30分,152.8%,65件
44,2850-2899,12709円,26分,165.8%,83件
45,2900-2949,13309円,26分,168.9%,72件
