,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2859円,141分,102.7%,404件
1,750-799,3030円,139分,102.9%,455件
2,800-849,2766円,139分,102.7%,487件
3,850-899,3152円,134分,103.1%,469件
4,900-949,3278円,132分,103.3%,523件
5,950-999,2606円,133分,102.6%,542件
6,1000-1049,2769円,129分,102.9%,596件
7,1050-1099,3712円,122分,104.1%,612件
8,1100-1149,3740円,127分,103.9%,603件
9,1150-1199,3627円,120分,104%,612件
10,1200-1249,4338円,115分,105%,583件
11,1250-1299,3826円,116分,104.4%,528件
12,1300-1349,3798円,114分,104.5%,554件
13,1350-1399,4686円,109分,105.7%,518件
14,1400-1449,3967円,107分,104.9%,480件
15,1450-1499,4248円,105分,105.4%,488件
16,1500-1549,4626円,103分,106%,486件
17,1550-1599,5325円,98分,107.2%,458件
18,1600-1649,4727円,95分,106.6%,460件
19,1650-1699,5178円,94分,107.3%,449件
20,1700-1749,4626円,89分,106.9%,391件
21,1750-1799,5596円,88分,108.5%,358件
22,1800-1849,5471円,85分,108.6%,379件
23,1850-1899,6267円,80分,110.4%,323件
24,1900-1949,5324円,78分,109.1%,307件
25,1950-1999,7040円,75分,112.6%,307件
26,2000-2049,5453円,71分,110.2%,298件
27,2050-2099,5759円,68分,111.2%,301件
28,2100-2149,6298円,63分,113.3%,289件
29,2150-2199,6380円,61分,113.9%,271件
30,2200-2249,6362円,58分,114.6%,270件
31,2250-2299,6783円,53分,117.2%,236件
32,2300-2349,5790円,53分,114.5%,245件
33,2350-2399,6881円,49分,118.8%,206件
34,2400-2449,6993円,47分,119.9%,237件
35,2450-2499,8175円,43分,125.2%,222件
36,2500-2549,8143円,42分,125.7%,216件
37,2550-2599,8538円,42分,127.4%,255件
38,2600-2649,8703円,40分,128.8%,214件
39,2650-2699,9544円,37分,134.3%,189件
40,2700-2749,10495円,35分,140%,190件
41,2750-2799,11042円,33分,144%,178件
42,2800-2849,12015円,30分,153.6%,175件
43,2850-2899,12758円,26分,164.4%,149件
44,2900-2949,14264円,24分,179.2%,137件
